kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
10016874,K00426.01,1,CANDIDATE,1.0,16.30141333,50.381355,3.84,1.19,-0.73,0.030924,0.003547,-0.002466,010016874-01,0.809716222096,0.0222331648438,0.021478055832700002,5536.58072326,2.7403873897753077,0.3232049388405715,-0.23030156206619437,11,10016874,16.301,6.2e-05,0.9925904220082665,2.0652609523956405e-05,0.9999998458273643,6.2e-05,0.999937845836923,PC
9873759,K04635.01,1,FALSE POSITIVE,0.0,4.99473798,15.130614,0.82,0.17,-0.06,0.009222,0.000177,-0.000655,009873759-01,0.895008869049,0.017573106121700002,0.0174430779014,5271.33276428,0.9033081164359934,0.024802284700140093,-0.06652971528013105,5470,9873759,4.995,0.47,0.9017372950621028,0.008407003792126909,0.9990761180641504,0.47,0.5295103425739998,FP
9773270,K04636.01,1,CANDIDATE,1.0,122.749053,14.3759165,6.13,1.77,-0.55,0.057538,68.34416,-0.023347,009773270-01,0.799291414552,0.0330949154124,0.0313765733111,5157.92961211,5.033190470186252,5978.469446520185,-2.051835801550752,5471,9773270,122.749,0.99,0.9638660722489859,0.14887846717442232,0.9934424926047491,0.99,0.0099344249260475,PC
8938937,K04758.01,3,FALSE POSITIVE,0.406,37.1083458,7.907230999999999,1.71,0.44,-0.14,0.018237,0.000538,-0.002509,008938937-03,0.8195167639129999,0.0371810203791,0.0347583262671,5190.3721488,1.6356662612282902,0.08851756730283436,-0.2354816103870359,5128,8938937,37.108,0.04,0.7690696375171577,0.06345171609421188,0.9796563642501321,0.04,0.9404701096801268,PC
7098255,K04762.01,1,CANDIDATE,0.976,11.56722589,9.787592,1.29,0.08,-0.12,0.01714,0.001076,-0.0013449999999999998,007098255-01,0.647992560512,0.017228231984700002,0.0165929736957,4509.37065747,1.2155261127183679,0.08286858498441907,-0.10033405921460635,5908,7098255,11.567,0.079,0.782020976014033,0.025213588675304655,0.9927902285353312,0.079,0.91435980048104,PC
9850966,K04879.01,1,FALSE POSITIVE,0.0,8.480305,8.896265,1.33,0.15,-0.1,0.017544,0.003547,-0.0025050000000000003,009850966-01,0.735801476084,0.024679339398799998,0.0252939660882,4898.85945866,1.4127741147712358,0.28953486767152775,-0.20748522473172074,5571,9850966,8.48,0.38,0.7446240311507747,0.027339448568923393,0.9903601244430437,0.38,0.6140232771546871,FP
9935642,K04885.01,1,CANDIDATE,1.0,9.33955596,9.466705,2.67,0.78,-0.58,0.022231,0.001502,-0.00924,009935642-01,0.775823368144,0.020615493938700002,0.0198882580202,5338.94172483,1.8875797558627745,0.13704003203742632,-0.7860365611063059,5609,9935642,9.34,0.14,0.7667999329019831,0.025274581864931204,0.9921141539766042,0.14,0.8532181724198796,PC
4813750,K05088.01,1,CANDIDATE,0.627,49.1782244,7.6310887,1.79,0.37,-0.25,0.019512,0.001126,-0.001594,004813750-01,1.0250719367399999,0.0509789070928,0.047017647488599996,5751.9466423999975,2.1889688782346512,0.1667571497814125,-0.20508243635185813,5972,4813750,49.178,0.00061,0.7834948671968255,0.0873378701447393,0.9735561547007945,0.00061,0.972962285446427,PC
7047299,K05351.01,1,FALSE POSITIVE,0.0,35.882272887,3918.9077,35.21,9.67,-2.6,0.397063,0.04454,-0.000917,007047299-01,1.08043923945,0.0265251165058,0.0260550731783,5791.85115979,46.95082454960982,5.391304532220284,-1.1374115678984806,5706,7047299,35.882,1.0,0.9926716876157597,2.8223514485458945e-305,1.0,1.0,0.0,FP
9157030,K05628.01,1,CANDIDATE,0.8740000000000001,24.9093027,8.850599,1.32,0.14,-0.09,0.017666,0.007504,-0.0017460000000000002,009157030-01,0.650853738868,0.0174505968807,0.017059894013200003,4590.84148303,1.258360524531343,0.5355784955473402,-0.1286681448144727,6069,9157030,24.909,0.25,0.7768436440081335,0.040710228386723224,0.9878092796397374,0.25,0.740856959729803,PC
9703198,K00469.01,1,CANDIDATE,1.0,10.32906563,106.57889,6.17,1.84,-0.66,0.053874,0.0008759999999999999,-0.00725,009703198-01,1.11020549256,0.0356100674544,0.0341644224413,5851.37364659,6.545850001303744,0.2353969562114059,-0.9036342532342426,353,9703198,10.329,0.81,0.9926716863456063,7.798552403126063e-10,0.9999999999942428,0.81,0.18999999999890607,PC
11716643,K05929.01,1,CANDIDATE,0.9390000000000001,466.002988,42.02669,4.92,1.32,-0.43,0.051475,0.005874,-0.005614,011716643-01,1.02565825947,0.030082536165400006,0.028981069711599996,5777.781417,5.778065924845212,0.6807869261751313,-0.650977211575831,5767,11716643,466.003,0.2,0.9926693769022522,0.8279571156084985,0.9644608207181464,0.2,0.7715686565745172,PC
4357985,K06406.01,1,FALSE POSITIVE,0.0,8.65298599,10.339706,1.36,0.17,-0.15,0.016628,0.001348,-0.001139,004357985-01,0.842504881742,0.028823449158600002,0.0267958884103,5303.58143799,1.5331897158126222,0.13490734493873152,-0.11579045505776546,6585,4357985,8.653,0.73,0.7942943282948317,0.02135207432376372,0.994349610355177,0.73,0.2684743947958978,FP
5171707,K06532.01,1,CANDIDATE,1.0,0.813998812,9.265632,1.36,0.38,-0.2,0.012555,0.001396,-0.0007019999999999999,005171707-01,1.09549770449,0.055188744802400005,0.052268964906,5501.10179272,1.5052604280592303,0.18374850487570166,-0.11064287040098639,6282,5171707,0.814,0.12,0.7416867330061669,0.021328902344703755,0.9924097174214801,0.12,0.8733205513309025,PC
9828127,K04192.01,1,CANDIDATE,1.0,18.0541469,15.734565,1.51,0.18,-0.09,0.015187,0.000711,-0.0005639999999999999,009828127-01,0.9429403077249999,0.0275754424408,0.0264301598483,5367.41333476,1.5672549473389124,0.08651174473693592,-0.07292052374943218,5312,9828127,18.054,0.00061,0.9217913319805936,0.010387068172344017,0.9991094672621805,0.00061,0.9985000104871506,PC
