kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
3526331,K04800.01,1,FALSE POSITIVE,0.0,2.23755641,7.710805400000001,0.93,0.3,-0.09,0.009255,0.001649,-0.001085,003526331-01,1.31130147588,0.09899125046980001,0.09162106363889999,5944.7613766999975,1.3281967974930342,0.2570149245752274,-0.1812667811683904,6004,3526331,2.238,0.00012,0.9763710434146161,0.06619265734977431,0.99828453372149,0.00012,0.9981647395774433,FP
4473613,K04803.01,1,CANDIDATE,0.995,4.36125889,10.114161,1.2,0.17,-0.05,0.012616,0.000559,-0.001228,004473613-01,0.8885549531679999,0.0235037396331,0.0225204352457,5440.05556062,1.2268442396290302,0.06330992381824083,-0.12339885599137267,6040,4473613,4.361,0.025,0.9969694356628048,0.04114395063933269,0.9998695649701874,0.025,0.9748728258459327,PC
1865864,K04926.01,1,CANDIDATE,0.523,69.08935699999999,7.6351213000000016,1.47,0.13,-0.14,0.019304,0.001882,-0.001801,001865864-01,0.705944344519,0.0182259770176,0.0176407184386,4831.18466798,1.4914243448310447,0.15041514052403512,-0.14404966935867586,5702,1865864,69.089,0.61,0.9893047215164954,0.2603492801270029,0.9961946753678597,0.61,0.3885159233934653,PC
7935997,K05447.02,1,FALSE POSITIVE,0.0,3.87594316,10.725665,0.68,0.09,-0.03,0.006940000000000001,0.000461,-0.000307,007935997-01,0.8878248553200001,0.0174610383525,0.0167096436952,5584.6122633999985,0.6743264972646774,0.04671521000335759,-0.032417342142977805,5803,7935997,3.876,0.7,0.9979145551388827,0.03554367145083828,0.9999229832703665,0.7,0.29997689498111,FP
8773869,K00462.01,1,FALSE POSITIVE,0.0,1.5763411269999998,32.86635,2.96,1.53,-1.53,0.016263,0.000406,-0.00016,008773869-01,0.847635208654,0.0165000160195,0.0160805679315,5213.86486163,1.5086660089707304,0.04775961586686993,-0.032240805252254076,233,8773869,1.576,1.0,0.9990773675145262,0.00021399462902882185,0.9999998023369734,1.0,0.0,FP
4753561,K05996.01,1,FALSE POSITIVE,0.0,4.944927575,50.492958,19.43,0.55,-0.94,0.253805,6.74408,-0.01779,004753561-01,0.7535125087829999,0.0184066939588,0.0156499023544,4560.73036042,20.93023456177862,556.1562457434105,-1.5301156128332387,5895,4753561,4.945,1.0,0.9990773675149289,4.016706918087637e-06,0.9999999962906184,1.0,0.0,FP
10599206,K00476.01,1,CANDIDATE,1.0,18.42794957,31.20086,2.24,0.07,-0.13,0.026288,0.004273,-0.0024170000000000003,010599206-01,0.725072344761,0.016783418445,0.0158003362534,5043.3342759,2.0860386108762246,0.34249731605190886,-0.19711019508502986,275,10599206,18.428,1.6e-05,0.9990773675132858,0.0004686284619301458,0.9999995670259642,1.6e-05,0.9999835670328917,PC
12061222,K00484.01,1,CANDIDATE,1.0,17.20522898,62.25205,2.22,0.33,-0.16,0.02954,0.000767,-0.000306,012061222-01,0.767778714413,0.0151663084121,0.0149228184075,5112.79475321,2.482161381319193,0.08097976205783322,-0.0546682903544883,319,12061222,17.205,6.4e-06,0.9990773675149289,3.5929753850845944e-07,0.9999999996681942,6.4e-06,0.9999935996681963,PC
3337548,K06325.01,1,FALSE POSITIVE,0.0,2.97586085,7.4813848,0.85,0.18,-0.1,0.009317,0.0005780000000000001,-0.000919,003337548-01,0.8293225414409999,0.0322763576988,0.0300939252482,5300.73047596,0.8456351389243097,0.06192965804149324,-0.08887625536283987,6317,3337548,2.976,0.37,0.9710558101645422,0.07066994639558359,0.9977333629329119,0.37,0.6285720186477345,FP
5353938,K06568.01,1,CANDIDATE,0.951,6.27651592,7.638555,0.65,0.07,-0.06,0.011632,0.001025,-0.000837,005353938-01,0.598750645952,0.0171635037391,0.018035259364499998,4043.36398998,0.7622261498380626,0.07063113222678254,-0.05945885031586265,6414,5353938,6.277,0.023,0.9760367084964403,0.0734986919914783,0.9980523366473094,0.023,0.9750971329044212,PC
