kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
11255761,K00482.01,1,FALSE POSITIVE,0.0,4.99270186,36.734825,26.6,7.08,-3.8,0.256173,22.9149,-0.22915,011255761-01,0.918625514454,0.0228419553102,0.021185353277500003,5572.7461149,25.75462990940819,2303.7743701038257,-23.045498626932893,317,11255761,4.993,1.0,0.9974973364877424,0.0001796071532772228,0.9999995492950208,1.0,0.0,FP
5263167,K06546.01,1,CANDIDATE,0.7829999999999999,3.39401963,8.603962,1.03,0.32,-0.12,0.009127,0.000676,-0.000575,005263167-01,1.16594173721,0.054704194919,0.049953372239300006,5764.39169318,1.1646310248628637,0.10211037174175149,-0.08873064770520414,6328,5263167,3.394,0.00017,0.9167347641521327,0.05029064177137291,0.995190316751143,0.00017,0.9950211343972953,PC
9456281,K04207.01,1,CANDIDATE,1.0,0.701944362,12.794998,0.8,0.06,-0.09,0.013524,0.001295,-0.0008990000000000002,009456281-01,0.632539186719,0.0290614050429,0.00994152708181,4215.80218469,0.9362159883901212,0.09943304725637744,-0.06395025124871576,5359,9456281,0.702,0.085,0.9804170192606981,0.020813390711656752,0.999575433888373,0.085,0.9146115220078613,PC
5129453,K04208.01,1,CANDIDATE,0.9990000000000001,3.05772668,11.307347,1.23,0.05,-0.1,0.015465,0.00102,-0.000884,005129453-01,0.747804177415,0.015262139979100003,0.0154186144053,4580.38024132,1.2656722751557503,0.08738320004784031,-0.07691020011304736,5360,5129453,3.058,0.028,0.9676766677161879,0.029452188138719002,0.9989863535856912,0.028,0.9710147356852918,PC
8128067,K04314.01,1,FALSE POSITIVE,0.0,12.4285576,13.047004,2.22,0.44,-0.18,0.026996,0.004989,-0.004809000000000001,008128067-01,1.0612502015799998,0.0494548235283,0.0452225953484,5601.42017343,3.1354556403217972,0.5975865500869584,-0.5743004531657117,5060,8128067,12.429,1.0,0.9826088006358872,0.0256979048535445,0.9995331762269024,1.0,0.0,FP
6289344,K04319.01,1,FALSE POSITIVE,0.0,160.4122022,30.511448,4.45,0.66,-0.34,0.056029,0.00117,-0.009836,006289344-01,0.8198434083339999,0.0186309565724,0.0178789520659,5101.06946214,5.027212418305143,0.15515171500687094,-0.8893203341671791,5097,6289344,160.412,0.14,0.9974888470936605,0.021549058687202638,0.9999445560251203,0.14,0.8599523181816034,FP
5791986,K00413.01,1,CANDIDATE,1.0,15.22895514,57.036846,3.0,0.64,-0.28,0.033813,0.00199,-0.003312,005791986-01,0.8420013360449999,0.0133203001051,0.0128817641396,5219.35694071,3.1158743834833946,0.1898883022096452,-0.3089017872328054,591,5791986,15.229,0.00087,0.9974988822040396,3.641570397270507e-06,0.9999999908691329,0.00087,0.9991299908770768,PC
5791986,K00413.02,2,CANDIDATE,1.0,24.67458244,25.773003,2.33,0.5,-0.22,0.026266,0.00235,-0.002941,005791986-02,0.8420013360449999,0.0133203001051,0.0128817641396,5219.35694071,2.4204168975416214,0.21991212741019134,-0.2735317998525928,592,5791986,24.675,0.00036,0.9973963771100564,0.0026121233907710198,0.9999931634042953,0.00036,0.9996331658654698,PC
5511659,K04541.01,1,CANDIDATE,0.9670000000000001,8.529122300000001,9.873334,2.08,0.32,-0.32,0.017152,0.000206,-0.0017120000000000002,005511659-01,0.800352262155,0.0194182672931,0.0182327267258,5713.71495073,1.5023786401547505,0.04067253751214662,-0.1538137111608956,5156,5511659,8.529,0.008,0.9474714935415024,0.04397067390221197,0.9974501137459558,0.008,0.9894705128359882,PC
5511659,K04541.02,2,CANDIDATE,0.629,17.236085,7.351248,1.98,0.31,-0.3,0.016355,0.001192,-0.001047,005511659-02,0.800352262155,0.0194182672931,0.0182327267258,5713.71495073,1.4325677856652836,0.11004294034474427,-0.09734253350238088,5157,5511659,17.236,0.0041,0.8776518213801436,0.08550528585123797,0.9869657209768232,0.0041,0.9829191615208183,PC
2558163,K04655.01,1,CANDIDATE,0.961,17.543847,8.432558,1.15,0.3,-0.08,0.013357,0.00047,-0.001369,002558163-01,1.2637301900700002,0.0600286566471,0.055784541464400005,5789.97039121,1.8473396102277568,0.10920455292147224,-0.2061536140364198,4859,2558163,17.544,0.027,0.915497113111319,0.07030803014955267,0.9930195982706627,0.027,0.9662080691173548,PC
6527078,K04657.01,1,CANDIDATE,0.521,7.57600886,10.2443905,0.54,0.09,-0.05,0.00635,0.000369,-0.000382,006527078-01,0.861762771173,0.0105754505255,0.011231664742299998,5233.1140189,0.5988870320597008,0.03556904296037978,-0.03686338645628563,4861,6527078,7.576,0.2,0.953760330245668,0.04006721386166909,0.9979764041138789,0.2,0.7983811232911031,PC
6527078,K04657.02,2,CANDIDATE,0.9690000000000001,10.4314847,8.862012,0.77,0.13,-0.07,0.009133,1e-05,-0.002547,006527078-02,0.861762771173,0.0105754505255,0.011231664742299998,5233.1140189,0.8613598840631886,0.010612497208422807,-0.24047719258574946,4862,6527078,10.431,0.018,0.9255601504409886,0.055687293151705335,0.9952571311760736,0.018,0.9773425028149043,PC
3849187,K04780.01,1,CANDIDATE,1.0,6.60180003,8.885752,1.25,0.29,-0.1,0.013259,0.001154,-0.001111,003849187-01,0.888643688971,0.0269219152433,0.0251174713911,5506.36961396,1.2895016054865116,0.11883684526835883,-0.11403183398839789,5959,3849187,6.602,0.69,0.9252706577602182,0.051047847752152896,0.9956553430478681,0.69,0.30865315634483914,PC
9479306,K04906.01,1,CANDIDATE,1.0,4.8608059,8.281966,1.21,0.27,-0.09,0.014666,0.000992,-0.001338,009479306-01,1.25085238719,0.0792481762671,0.070856251277,5769.31676682,2.007710998079962,0.18606826570498777,-0.21560220831210108,5658,9479306,4.861,0.086,0.9073636074253388,0.05521970048155801,0.994032897531001,0.086,0.908546068343335,PC
4633570,K00446.01,1,CANDIDATE,1.0,16.70920628,32.820274,2.27,0.18,-0.2,0.031103,0.000643,-0.005022,004633570-01,0.64698025987,0.00782068189925,0.00830687223567,4498.15067849,2.202301456663393,0.05274051301760014,-0.3567138397049954,144,4633570,16.709,5.8e-05,0.9974920821677743,0.0005202123534828985,0.9999986913892257,5.8e-05,0.9999406914651251,PC
