kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
8463346,K02529.01,1,CANDIDATE,0.982,16.79716262,18.140097,2.75,0.13,-0.12,0.036114,0.002134,-0.007434,008463346-01,0.673295725536,0.0158874738681,0.0154998442046,4605.42257157,2.661122743287085,0.16932153753221704,-0.5512020974113405,3221,8463346,16.797,0.002,0.9954503572728852,0.0102367241732353,0.9999527298094704,0.002,0.9979528243498514,PC
8463346,K02529.02,2,CANDIDATE,0.997,64.0019669,12.023532,2.48,0.12,-0.11,0.032595,0.006861,-0.003128,008463346-02,0.673295725536,0.0158874738681,0.0154998442046,4605.42257157,2.4018191232608554,0.5087314382307203,-0.23703124079579582,3222,8463346,64.002,0.043,0.9790949153027225,0.09491412999916125,0.9977609271562965,0.043,0.9548572072885757,PC
4172746,K02531.01,1,CANDIDATE,0.996,17.6997392,16.564429999999998,1.96,0.17,-0.16,0.024246,0.001316,-0.001126,004172746-01,0.705836962019,0.0117914257766,0.0113022717381,4619.13207387,1.8729576324503032,0.10636468459354517,-0.09200658656316645,3257,4172746,17.7,0.41,0.9937363364639181,0.014337591103543122,0.9999083135310975,0.41,0.5899459049833476,PC
5174858,K02532.01,1,CANDIDATE,0.998,7.9709718999999986,14.189094,2.27,0.34,-0.16,0.025116,0.000257,-0.005174,005174858-01,0.789221254951,0.0157274304116,0.0154141465189,5034.54973782,2.1693653692227723,0.0485967403694935,-0.44890223885212205,3258,5174858,7.971,0.011,0.9877470711093207,0.018541768218597265,0.9997656453967354,0.011,0.9887682232973714,PC
4915638,K02617.01,1,CANDIDATE,1.0,8.63050092,12.935628,1.43,0.24,-0.13,0.017113,0.000166,-0.001543,004915638-01,0.745026114606,0.0216368337745,0.0196395835188,5163.816648100002,1.3953433979848269,0.04272384382647296,-0.13107833141518357,3047,4915638,8.631,0.34,0.9817527086946842,0.02414690416320814,0.9995400895143163,0.34,0.6596964590794486,PC
8081905,K02619.01,1,CANDIDATE,1.0,3.27645723,15.281276,1.71,0.52,-0.17,0.016307,0.000733,-0.0007019999999999999,008081905-01,1.00383593074,0.0653296540715,0.056464279689,5529.34994593,1.7915142351429876,0.14169861028054712,-0.12689576879108805,3049,8081905,3.276,3.5e-05,0.990994154974334,0.013412474008761846,0.9998764545801623,3.5e-05,0.9998414589042519,PC
6438099,K02976.01,1,CANDIDATE,0.9890000000000001,21.61313362,12.131297,1.94,0.23,-0.1,0.028166000000000007,0.015735,-0.002554,006438099-01,0.836324779341,0.0319784587589,0.0290597096751,5398.03606088,2.5780040495820034,1.4435773599548234,-0.2503401594068275,3900,6438099,21.613,0.13,0.9770349068237872,0.03768155841650866,0.9990796178677771,0.13,0.8691992675449661,PC
4067925,K03066.01,1,CANDIDATE,0.887,24.2204192,12.206418,2.1,0.33,-0.15,0.025317,0.001629,-0.001282,004067925-01,0.8647534488940001,0.0292178619546,0.0268920002387,5061.55006375,2.3960065449239063,0.17413151058608167,-0.14238159354033422,3599,4067925,24.22,0.035,0.9777916416894187,0.03931249226240667,0.9990705659709034,0.035,0.9641030961619217,PC
3230805,K03068.01,1,CANDIDATE,0.992,3.91679553,10.156333,0.85,0.09,-0.07,0.011285,0.0007599999999999999,-0.000611,003230805-01,0.681587639596,0.0101992682745,0.00963567098258,4799.02653553,0.8417957428239659,0.0580742020063504,-0.04710511728754428,3601,3230805,3.917,0.016,0.9517428335135939,0.037627027805457076,0.9980175661742329,0.016,0.9820492851154451,PC
3230805,K03068.02,2,CANDIDATE,1.0,6.65171459,8.288979,0.84,0.09,-0.06,0.011219,0.000615,-0.0009880000000000002,003230805-02,0.681587639596,0.0101992682745,0.00963567098258,4799.02653553,0.836872524478695,0.04755397553153303,-0.07464266025992904,3602,3230805,6.652,0.1,0.9081045486281897,0.05730556937211834,0.99384845713137,0.1,0.894463611418233,PC
9008103,K03283.02,1,CANDIDATE,0.9890000000000001,20.5718107,10.408941,1.34,0.14,-0.1,0.017281,0.001135,-0.00091,009008103-01,0.699292447824,0.0109136599003,0.0110006926682,4693.73671559,1.3225471496023065,0.08928231458701093,-0.07268523604392337,3654,9008103,20.572,0.024,0.9581378140102339,0.051459977230531154,0.9976296752465271,0.024,0.9736865630406104,PC
8016691,K03286.01,1,CANDIDATE,0.945,18.1373788,9.948514,1.41,0.11,-0.15,0.021423,0.004121,-0.006305,008016691-01,0.610436848264,0.0315240679854,0.0120447448199,4180.83131062,1.4312137001746514,0.2850614649384565,-0.42216587051314436,3657,8016691,18.137,0.00092,0.9503939068484768,0.05335187090130832,0.9970583401445009,0.00092,0.996141046471568,PC
6584273,K03287.01,1,CANDIDATE,0.9490000000000001,51.1104797,19.658266,1.6,0.45,-0.14,0.016631,0.000683,-0.000558,006584273-01,1.2425963449,0.0225374962044,0.0211473502687,5972.43575219,2.261683819410803,0.10153769832299751,-0.08508738373045595,3658,6584273,51.11,8.3e-05,0.9964927511946452,0.016327112526166768,0.9999415814037904,8.3e-05,0.9998585862525339,PC
5768816,K03288.01,1,CANDIDATE,0.8340000000000001,47.9869119,24.939644,3.35,0.88,-0.47,0.031301,7.099999999999999e-05,-0.004768,005768816-01,0.806771755584,0.0102561856498,0.0101241454679,5390.98073981,2.763709260220827,0.035688891225036476,-0.4224147990020181,3659,5768816,47.987,0.0054,0.9973683684125447,0.005251355907977061,0.9999860707543433,0.0054,0.9945861459722699,PC
11657614,K03370.01,2,CANDIDATE,0.903,24.352541,9.840206,1.52,0.05,-0.11,0.017258000000000003,0.001789,-0.003708,011657614-02,0.706890856523,0.00927029305875,0.00943590326401,4827.94782771,1.3351383927422127,0.13950635086140004,-0.2874167503376348,4786,11657614,24.353,0.62,0.9494827507003277,0.06222413289714068,0.9964696934650951,0.62,0.37865848351673614,PC
