kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,TCE_ID,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability,Disp
11080405,K02442.02,2,CANDIDATE,1.0,12.3101351,10.419537,1.51,0.07,-0.11,0.016487,0.003796,-0.002125,011080405-02,0.822872175508,0.0284288059688,0.0270383289268,5080.01726477,1.4847641435978156,0.3456821911725789,-0.19749129323773057,2864,11080405,12.31,0.00058,0.9996873816197953,0.058520761766564754,0.9999805620920293,0.00058,0.999400573366016,PC
3097346,K00264.01,1,FALSE POSITIVE,0.0,4.029810359,61.80644,1.77,0.43,-0.64,0.009822,6.8e-05,-0.00034500000000000004,003097346-01,1.2908409541099999,0.0263702256555,0.0267768342318,5947.97717901,1.3875738963829973,0.029929929586983355,-0.05660354849885787,251,3097346,4.03,0.38,0.9996873816197953,1.7772508751962077e-08,0.9999999999944422,0.38,0.6199999999965542,FP
9209624,K02443.01,1,CANDIDATE,0.996,6.79164656,15.718208,1.01,0.15,-0.14,0.009257,0.0004860000000000001,-0.000326,009209624-01,1.13039246126,0.027834964987,0.0273601089967,5864.73637927,1.1452043048009963,0.06640885956031829,-0.04893716584833645,2865,9209624,6.792,4.8e-05,0.9996873816197953,0.01167106960245952,0.9999963071688631,4.8e-05,0.999948307346119,PC
9209624,K02443.02,2,CANDIDATE,0.991,11.8376933,11.67936,1.0,0.15,-0.15,0.009122,0.000283,-0.0006580000000000001,009209624-02,1.13039246126,0.027834964987,0.0273601089967,5864.73637927,1.1285031509554595,0.044698292182780666,-0.0858630803429219,2866,9209624,11.838,0.0019,0.9996873816197953,0.040951541062160986,0.9999866469647385,0.0019,0.9980866723355055,PC
3354846,K02444.01,1,CANDIDATE,0.995,18.5525162,17.103079,2.53,0.65,-0.21,0.027989,0.007631999999999998,-0.002961,003354846-01,0.829500931371,0.0314936295147,0.0288874132534,5261.69626652,2.5409008339033834,0.6995330408453715,-0.28299565940063554,2867,3354846,18.553,0.0066,0.9996873816197953,0.010263620870329218,0.9999967571163604,0.0066,0.9933967785193923,PC
9635606,K02535.01,1,CANDIDATE,0.9990000000000001,48.8882668,11.957226,2.96,0.1,-0.17,0.034391000000000005,0.004471,-0.012923,009635606-01,0.743308442542,0.0162758660704,0.0161182719776,4781.0641038,2.7976754081360533,0.36883446044095913,-1.0530228461081326,3262,9635606,48.888,0.88,0.9996873816197953,0.08466206872283068,0.9999710760425009,0.88,0.1199965291251001,PC
9153570,K02625.01,1,CANDIDATE,0.95,3.81371423,11.01746,1.37,0.32,-0.12,0.015334,0.000833,-0.001101,009153570-01,0.855215234075,0.0415031900356,0.0378284158193,5283.28591607,1.435206336017685,0.10454551693417893,-0.12103428926217799,3056,9153570,3.814,0.00029,0.9996873816197953,0.04121690042317671,0.9999865567196056,0.00029,0.9996965606181568,PC
11125936,K01419.01,1,FALSE POSITIVE,0.0,1.336109338,79.33386999999998,35.19,10.95,-4.37,0.333253,4.298878,-0.116831,011125936-01,1.18684085195,0.060944490648400004,0.057781534807000004,5756.48454933,43.286254644531105,558.3859773973338,-15.32081627662283,1906,11125936,1.336,1.0,0.9996873816197953,1.0447154605447561e-10,0.9999999999999674,1.0,0.0,FP
11026304,K01420.01,1,CANDIDATE,1.0,13.35151248,94.20674,4.44,0.37,-0.4,0.053942,0.003527,-0.002575,011026304-01,0.785127711347,0.0231127302679,0.0222442531157,4783.81068886,4.635011398834688,0.3323600611233184,-0.2572941829932603,1907,11026304,13.352,0.00011,0.9996873816197953,1.858711971729254e-12,0.9999999999999994,0.00011,0.9998899999999994,PC
9636135,K01498.02,2,CANDIDATE,0.9990000000000001,2.42150341,13.30873,1.62,0.47,-0.19,0.01238,0.000369,-0.000754,009636135-02,1.29649362362,0.106770514345,0.100056405121,5711.46891831,1.7566065002408653,0.15384574100457105,-0.17269597678444526,1679,9636135,2.422,3.4e-06,0.9996873816197953,0.020998252150227492,0.9999932926653144,3.4e-06,0.9999898926881194,PC
9636135,K01498.01,1,CANDIDATE,0.997,5.83376197,30.119083000000003,2.98,0.88,-0.35,0.022847,0.003615,-0.001737,009636135-01,1.29649362362,0.106770514345,0.100056405121,5711.46891831,3.2417761479000844,0.5782521585075012,-0.35119226572294016,1678,9636135,5.834,1.6e-06,0.9996873816197953,0.00017860852616181518,0.9999999441362531,1.6e-06,0.9999983441363425,PC
9719634,K01500.01,1,FALSE POSITIVE,0.0,3.3515568910000004,33.38515,1.64,0.27,-0.22,0.016517,0.000683,-0.000371,009719634-01,0.785362405571,0.0164786991366,0.0162805119478,5060.25107324,1.4196612642059268,0.06582988201786735,-0.043392857811059525,1595,9719634,3.352,8.1e-05,0.9996873816197953,6.553240023207708e-05,0.9999999795056176,8.1e-05,0.9999189795072776,FP
7439316,K01501.01,1,CANDIDATE,1.0,2.617028373,23.59866,1.57,0.12,-0.15,0.019867,0.000834,-0.0004940000000000001,007439316-01,0.682370597538,0.0183153794562,0.0187569549878,4600.16528952,1.4836656870214062,0.07392585294506136,-0.05499322774641133,1596,7439316,2.617,0.00084,0.9996873816197953,0.0010943345135282175,0.9999996574090249,0.00084,0.9991596576968014,PC
8009350,K01569.01,1,CANDIDATE,1.0,13.75207851,31.185875,2.81,0.27,-0.21,0.036806,0.00282,-0.005599,008009350-01,0.6500287898179999,0.0188101097962,0.0183679513423,4656.24279817,2.6183920243181062,0.21444741458666874,-0.40512836778319344,2660,8009350,13.752,1.7e-05,0.9996873816197953,0.0001574052502014872,0.9999999507690884,1.7e-05,0.9999829507699253,PC
8082001,K01570.01,1,CANDIDATE,1.0,6.33855946,47.97676,3.31,1.09,-0.37,0.029391000000000007,0.000526,-0.003988,008082001-01,1.034446342,0.0398082579261,0.0376148574765,5875.80302043,3.327405932689907,0.14121714187144901,-0.46741935889539077,2661,8082001,6.339,0.0011,0.9996873816197953,1.0273388893344792e-06,0.9999999996787342,0.0011,0.9988999996790876,PC
