kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
2584163,K01031.01,1,CANDIDATE,0.885,14.5598556,12.68478,1.64,0.49,-0.21,0.015571000000000003,0.000741,-0.000671,0.966,0.287,-0.123,5959,1340,2584163,14.56,0.00075,0.9465374511138438,0.044206703130502345,0.9973876220769524,0.00075,0.9966395813603947
5735762,K00148.01,2,CANDIDATE,1.0,4.77800306,83.910446,1.85,0.13,-0.14,0.019376,0.000441,-0.00016,0.873,0.065,-0.065,5192,286,5735762,4.778,1.1e-06,0.9987168513504723,8.952890829902133e-09,0.9999999999884973,1.1e-06,0.9999988999884973
5735762,K00148.02,1,CANDIDATE,1.0,9.673958488,134.0802,2.63,0.2,-0.19,0.027629,0.000307,-0.000293,0.873,0.065,-0.065,5192,287,5735762,9.674,1.3e-05,0.9987168513824418,2.1841657012058524e-13,0.9999999999999997,1.3e-05,0.9999869999999996
5735762,K00148.03,3,CANDIDATE,0.998,42.89645024,44.07612,2.0,0.15,-0.15,0.02097,0.000602,-0.00023,0.873,0.065,-0.065,5192,288,5735762,42.896,0.00017,0.9987134004497231,0.00010677551641384344,0.9999998624310023,0.00017,0.999829862454389
3859628,K01191.01,1,CANDIDATE,1.0,8.17242644,31.579298,3.29,0.44,-0.19,0.033266000000000004,0.0008470000000000001,-0.005804,0.905,0.121,-0.052000000000000005,5705,1394,3859628,8.172,0.0019,0.9985145665019068,0.0007028537540078897,0.999998953668909,0.0019,0.9980989556569381
8806072,K01273.01,1,CANDIDATE,0.927,40.05881661,46.182766,3.43,0.98,-0.31,0.03618,9.5e-05,-0.003812,0.868,0.248,-0.078,5668,1892,8806072,40.059,0.0049,0.9987149673694109,6.379694588265875e-05,0.9999999179081216,0.0049,0.9950999183103718
8583696,K01275.01,1,CANDIDATE,0.9359999999999999,50.28635977,91.00462,3.88,0.62,-0.56,0.030461,0.000503,-0.000226,1.167,0.185,-0.168,5900,1893,8583696,50.286,0.0019,0.9987168513799499,5.5150929396972305e-09,0.9999999999929142,0.0019,0.9980999999929276
8804283,K01276.01,1,CANDIDATE,1.0,22.79020351,40.07861,2.57,0.36,-0.36,0.022330000000000003,0.000728,-0.00039,1.064,0.157,-0.129,5478,1894,8804283,22.79,0.00017,0.9987030484673761,0.0001590762607969,0.9999997933850052,0.00017,0.9998297934201298
8804283,K01276.02,2,CANDIDATE,1.0,13.26079792,14.653385,1.47,0.2,-0.21,0.01276,0.00065,-0.0004969999999999999,1.064,0.157,-0.129,5478,1895,8804283,13.261,0.00053,0.9687618237363138,0.02863846528225467,0.9990493131341363,0.00053,0.9985198169981752
4275191,K00813.01,1,CANDIDATE,1.0,3.895936525,375.5263,7.34,1.53,-0.65,0.08689,0.000424,-0.00262,0.774,0.161,-0.069,5557,889,4275191,3.896,0.00012,0.9987168513824418,7.097884247394782e-36,1.0,0.00012,0.99988
4476123,K00814.01,1,CANDIDATE,0.9990000000000001,22.36646466,25.599396,2.32,0.38,-0.16,0.028938,0.000601,-0.001166,0.7340000000000001,0.122,-0.052000000000000005,5395,890,4476123,22.366,9.2e-05,0.9976530685828091,0.00347637093073712,0.9999917934737165,9.2e-05,0.9998997942287169
4544670,K00815.01,1,CANDIDATE,1.0,34.84398644,75.6448,7.61,1.72,-0.91,0.080046,0.583651,-0.006303,0.871,0.196,-0.105,5509,891,4544670,34.844,0.81,0.9987168510944507,1.0382189467401567e-07,0.9999999998666099,0.81,0.18999999997465583
4664847,K00816.01,1,CANDIDATE,1.0,7.7480942389999985,106.29421,5.52,1.7,-0.56,0.046615,0.002645,-0.001294,1.085,0.334,-0.111,5973,892,4664847,7.748,0.00045,0.9987168513824038,7.974708322383819e-11,0.9999999999998975,0.00045,0.9995499999998976
7434875,K00884.01,1,CANDIDATE,1.0,9.439459486,163.44994,4.16,0.5,-0.28,0.048953,0.0008,-0.000273,0.779,0.093,-0.053,5097,1278,7434875,9.439,1.1e-06,0.9987168513824418,4.059023503927656e-16,1.0,1.1e-06,0.9999989
7434875,K00884.03,3,CANDIDATE,1.0,3.336123113,30.771297,1.74,0.2,-0.12,0.020396,0.0007030000000000001,-0.0005480000000000001,0.779,0.093,-0.053,5097,1280,7434875,3.336,5.2e-07,0.9984472325202285,0.0007485660374670548,0.999998834971235,5.2e-07,0.9999983149718409
9761882,K00948.01,1,CANDIDATE,1.0,24.58716355,30.480999,2.37,0.41,-0.21,0.028979,0.005072,-0.00156,0.7490000000000001,0.13,-0.065,5474,944,9761882,24.587,0.00038,0.9984755909187853,0.0012896513148606863,0.9999980284997793,0.00038,0.9996180292489493
2837111,K01110.01,1,CANDIDATE,0.995,8.734885199999999,21.229187,1.59,0.52,-0.17,0.015161,0.0004570000000000001,-0.0004980000000000001,0.96,0.314,-0.105,5982,1713,2837111,8.735,1.7e-05,0.9942529092826768,0.006477473502319873,0.9999623140811476,1.7e-05,0.9999453147218081
3942446,K01193.01,1,CANDIDATE,1.0,119.0624882,71.34806999999998,10.4,2.82,-1.89,0.103475,0.372356,-0.022334,0.92,0.25,-0.16699999999999998,5697,1396,3942446,119.062,0.84,0.9987168509062351,1.7610554097980676e-06,0.9999999977373961,0.84,0.15999999963798342
3554031,K01194.01,1,CANDIDATE,1.0,8.70798309,23.276466,2.01,0.15,-0.06,0.033251,0.001655,-0.000905,0.5539999999999999,0.042,-0.017,4362,1397,3554031,8.708,0.00088,0.9962952517086626,0.0041875544359184745,0.9999843629954751,0.00088,0.9991043767560391
3554031,K01194.03,2,CANDIDATE,0.9990000000000001,4.17634276,12.624357,1.23,0.1,-0.03,0.020401,0.0013460000000000002,-0.000788,0.5539999999999999,0.042,-0.017,4362,1433,3554031,4.176,0.22,0.9405503659755147,0.0356991862197683,0.9976600158717007,0.22,0.7781748123799266
8609450,K01278.01,2,CANDIDATE,1.0,24.8056775,32.728817,2.16,0.22,-0.22,0.022674,0.0006309999999999999,-0.000465,0.872,0.08800000000000001,-0.08800000000000001,5600,1897,8609450,24.806,4.8e-05,0.9985941300410931,0.0008017015149307447,0.9999988704195677,4.8e-05,0.9999508704737875
8609450,K01278.02,1,CANDIDATE,1.0,44.3471936,31.948462,2.45,0.25,-0.25,0.025732,0.000605,-0.000582,0.872,0.08800000000000001,-0.08800000000000001,5600,1898,8609450,44.347,3.6e-05,0.9985876147778543,0.0014752651700689963,0.9999979103273853,3.6e-05,0.9999619104026135
8609450,K01278.03,4,CANDIDATE,0.8959999999999999,9.220769099999998,11.264972,1.02,0.11,-0.1,0.010738,0.000475,-0.000721,0.872,0.08800000000000001,-0.08800000000000001,5600,1899,8609450,9.221,0.00024,0.9173539589629376,0.05258402631499413,0.9949996748126066,0.00024,0.9947608748906516
8609450,K01278.04,3,CANDIDATE,0.992,13.639664800000002,11.99926,1.1,0.11,-0.11,0.011586,0.000609,-0.0005690000000000001,0.872,0.08800000000000001,-0.08800000000000001,5600,1900,8609450,13.64,0.00047,0.9348733774147172,0.04982968831070154,0.9963466399272037,0.00047,0.995878357006438
8628758,K01279.01,1,CANDIDATE,1.0,14.37457572,42.90383,1.94,0.29,-0.24,0.016643,0.000446,-0.000215,1.067,0.16,-0.131,5768,1902,8628758,14.375,9e-08,0.9987104520305304,7.18128467822859e-05,0.9999999072676556,9e-08,0.999999817267664
8628758,K01279.02,2,CANDIDATE,0.971,9.65188331,16.245525,1.08,0.16,-0.14,0.009238,0.000463,-0.000271,1.067,0.16,-0.131,5768,1938,8628758,9.652,7.7e-05,0.9792883990876442,0.01896034237953446,0.9995912453830366,7.7e-05,0.9995142768571421
5021899,K00821.01,1,CANDIDATE,1.0,21.81295996,31.218940000000003,3.38,0.91,-0.49,0.030952,0.001019,-0.0008439999999999999,0.999,0.269,-0.145,5601,931,5021899,21.813,0.00016,0.9985184062254114,0.0010343737842183627,0.9999984636151007,0.00016,0.9998384638609222
7458762,K00887.01,1,CANDIDATE,1.0,7.41113177,42.620125,2.45,0.77,-0.25,0.024438,0.000303,-0.001726,0.919,0.289,-0.096,5849,1284,7458762,7.411,0.00089,0.9987094162408405,6.514937418733517e-05,0.999999915805137,0.00089,0.9991099158800705
757450,K00889.01,1,CANDIDATE,0.9990000000000001,8.884922995,474.02078,10.51,0.56,-0.57,0.114124,0.000396,-0.000266,0.843,0.045,-0.045,5332,1286,757450,8.885,0.0027,0.9987168513824418,5.6212310099259e-45,1.0,0.0027,0.9973
7678434,K00892.01,1,CANDIDATE,1.0,10.37168928,51.219067,3.2,0.18,-0.28,0.033023000000000004,0.004486,-0.001288,0.8270000000000001,0.04,-0.063,5119,632,7678434,10.372,1.4e-05,0.9987163025207456,1.1072613671268134e-05,0.9999999857676863,1.4e-05,0.9999859857678857
7678434,K00892.02,2,CANDIDATE,1.0,3.96996298,12.679447,1.78,0.09,-0.16,0.018305,0.000621,-0.003056,0.8270000000000001,0.04,-0.063,5119,633,7678434,3.97,0.018,0.9413447064916163,0.035136933607468675,0.9977308839742247,0.018,0.9797717280626886
9766437,K00949.01,1,CANDIDATE,1.0,12.53248222,52.609734,3.24,0.94,-0.32,0.032795,0.0029460000000000003,-0.00159,0.904,0.264,-0.08800000000000001,5997,945,9766437,12.532,1.5e-05,0.9987164968922504,8.636871476827202e-06,0.9999999889002062,1.5e-05,0.9999849889003728
9775938,K00951.01,1,CANDIDATE,1.0,13.19720694,103.2579,4.18,4.82,-0.6,0.043296,0.0004280000000000001,-0.00254,0.885,1.019,-0.127,4954,947,9775938,13.197,0.0015,0.9987168513823524,1.7279097249704396e-10,0.999999999999778,0.0015,0.9984999999997783
9775938,K00951.02,2,CANDIDATE,0.982,33.6528474,34.598507,3.05,3.52,-0.44,0.031582,0.008166,-0.001553,0.885,1.019,-0.127,4954,948,9775938,33.653,0.0009,0.9986523425690473,0.0006570517339246308,0.9999991127414385,0.0009,0.9990991135399712
5809890,K01050.01,1,CANDIDATE,1.0,1.269091415,38.508865,1.41,0.1,-0.06,0.016909,0.000104,-0.000698,0.7659999999999999,0.051,-0.037000000000000005,5041,1422,5809890,1.269,0.0059,0.9986898386700142,0.00013654482869172082,0.9999998208450932,0.0059,0.9940998219021071
5809890,K01050.02,2,CANDIDATE,1.0,2.853133997,29.47321,1.36,0.1,-0.06,0.016316999999999998,0.0028940000000000003,-0.00139,0.7659999999999999,0.051,-0.037000000000000005,5041,1423,5809890,2.853,0.0052,0.9983171832445864,0.0009771560184735101,0.9999983512425407,0.0052,0.9947983598160794
2854914,K01113.01,1,CANDIDATE,1.0,25.93406406,34.323463000000004,2.48,0.42,-0.34,0.018556,0.000567,-0.000285,1.225,0.207,-0.17,5952,1717,2854914,25.934,0.0027,0.9986415678805955,0.0005849048428988717,0.9999992039000166,0.0027,0.9972992060494865
2854914,K01113.02,2,CANDIDATE,0.912,83.4463485,27.41206,2.73,0.47,-0.37,0.020442,0.0006360000000000001,-0.00035800000000000003,1.225,0.207,-0.17,5952,1718,2854914,83.446,0.0061,0.9983671606360169,0.009381516166284075,0.9999845111284381,0.0061,0.9938846056105547
10874614,K00017.01,1,CANDIDATE,0.987,3.234699282,2986.2598,13.06,0.96,-0.96,0.092633,3.2e-05,-8.2e-05,1.291,0.095,-0.095,5640,420,10874614,3.235,0.00052,0.9987168513824418,1.987414021698948e-278,1.0,0.00052,0.99948
12252424,K00153.01,2,CANDIDATE,1.0,8.925079516,122.09825,2.36,0.16,-0.08,0.031128,0.000379,-0.00278,0.693,0.049,-0.021,4728,331,12252424,8.925,2.4e-06,0.9987168513824416,2.7865556996222084e-12,0.9999999999999964,2.4e-06,0.9999975999999965
12252424,K00153.02,1,CANDIDATE,1.0,4.75400072,129.67842,2.0,0.14,-0.06,0.026463,9.1e-05,-0.001978,0.693,0.049,-0.021,4728,332,12252424,4.754,2.5e-05,0.9987168513824418,5.008653072121285e-13,0.9999999999999993,2.5e-05,0.9999749999999993
8742590,K01281.01,1,CANDIDATE,0.9890000000000001,49.4781446,17.370657,1.88,0.52,-0.17,0.020297,0.001022,-0.000583,0.8490000000000001,0.236,-0.079,5776,1940,8742590,49.478,0.067,0.989058580555646,0.03615174000471067,0.9995850725285126,0.067,0.9326128726691023
5252423,K00825.01,1,CANDIDATE,1.0,8.10363271,33.637074,2.11,0.18,-0.2,0.026361,0.001094,-0.000545,0.732,0.062,-0.068,4861,934,5252423,8.104,4.5e-05,0.9986076321358128,0.0004519842023978982,0.9999993695092714,4.5e-05,0.9999543695376435
5252423,K00825.02,2,CANDIDATE,1.0,4.71510843,16.489345999999998,1.46,0.12,-0.14,0.018268,0.0008210000000000001,-0.000713,0.732,0.062,-0.068,4861,935,5252423,4.715,5.4e-05,0.9797973967092957,0.01613601919591378,0.9996618320886463,5.4e-05,0.9996078503497136
5272878,K00826.01,1,CANDIDATE,1.0,6.365839713,58.17086,2.44,0.6,-0.21,0.026275,0.003895000000000001,-0.000741,0.8490000000000001,0.212,-0.071,5776,936,5272878,6.366,0.00017,0.998716780529104,2.285149802068993e-06,0.9999999970638769,0.00017,0.999829997064376
5358241,K00829.01,1,CANDIDATE,1.0,18.64932728,36.000114,3.12,0.47,-0.28,0.027096,0.000733,-0.000426,1.028,0.162,-0.087,5776,939,5358241,18.649,1.4e-05,0.9986681131129391,0.00034642119166510184,0.9999995378307082,1.4e-05,0.9999855378371786
5358241,K00829.02,3,CANDIDATE,0.998,9.75192101,24.258644,2.76,0.43,-0.24,0.024042,0.000898,-0.005325,1.028,0.162,-0.087,5776,962,5358241,9.752,7.8e-05,0.9969293708509183,0.00347792502918693,0.9999892503018468,7.8e-05,0.9999112511403233
5358241,K00829.03,2,CANDIDATE,1.0,38.557654600000006,32.640865000000005,4.02,0.62,-0.36,0.034980000000000004,0.003036,-0.005546,1.028,0.162,-0.087,5776,963,5358241,38.558,0.0038,0.9986060171498168,0.0011158970859836657,0.9999984405469855,0.0038,0.9961984464729069
7825899,K00896.01,1,CANDIDATE,1.0,16.23947096,97.93863,4.14,0.38,-0.15,0.045252,0.001062,-0.000357,0.8370000000000001,0.078,-0.03,5191,637,7825899,16.239,7.8e-05,0.9987168513820138,5.776880344681288e-10,0.9999999999992578,7.8e-05,0.9999219999992579
7825899,K00896.02,2,CANDIDATE,1.0,6.308201629,70.14128000000001,2.96,0.28,-0.1,0.032418,0.000909,-0.00035800000000000003,0.8370000000000001,0.078,-0.03,5191,638,7825899,6.308,5.3e-05,0.9987168494249923,1.7630038222928816e-07,0.9999999997734894,5.3e-05,0.9999469997735014
7825899,K00896.03,3,CANDIDATE,1.0,28.8672107,9.563718,1.51,0.14,-0.05,0.016562999999999998,0.000572,-0.0013449999999999998,0.8370000000000001,0.078,-0.03,5191,639,7825899,28.867,0.013,0.8893392303745096,0.11078435863572436,0.9844976481204423,0.013,0.9716991786948765
9820483,K00953.01,1,CANDIDATE,1.0,3.584101048,152.47115,4.66,1.34,-0.44,0.046303,0.0006889999999999999,-0.000371,0.922,0.264,-0.08800000000000001,5739,1705,9820483,3.584,2.3e-06,0.9987168513824418,3.721022083529286e-15,1.0,2.3e-06,0.9999977
9823457,K00954.01,1,CANDIDATE,1.0,8.11528727,49.552048,3.1,0.9,-0.3,0.031988,0.0006519999999999999,-0.005034,0.887,0.259,-0.086,5926,1706,9823457,8.115,0.0081,0.9987159273269636,1.5027081286735859e-05,0.9999999806790361,0.0081,0.9918999808355359
9823457,K00954.02,2,CANDIDATE,1.0,36.9250409,30.908642,3.01,0.88,-0.29,0.031099,7.900000000000001e-05,-0.0035020000000000003,0.887,0.259,-0.086,5926,1707,9823457,36.925,0.00032,0.9985276867928231,0.001556906056623406,0.9999977007871008,0.00032,0.999677701522849
5956342,K01052.01,1,CANDIDATE,1.0,17.02902786,24.106216,2.54,0.38,-0.41,0.021839,0.000718,-0.000538,1.067,0.156,-0.172,5839,1425,5956342,17.029,5.7e-05,0.9969684886656593,0.0042353473741661325,0.9999870666778632,5.7e-05,0.9999300674150626
5956342,K01052.02,2,CANDIDATE,0.945,6.84619236,16.315655,1.67,0.25,-0.27,0.014341,0.000666,-0.0005650000000000001,1.067,0.156,-0.172,5839,1426,5956342,6.846,4.4e-05,0.9791902474257034,0.01755114924168635,0.9996203394719881,4.4e-05,0.9995763561770513
5956342,K01052.03,3,CANDIDATE,0.765,67.83216379999999,12.3348,2.39,0.35,-0.38,0.02055,0.001091,-0.0006349999999999999,1.067,0.156,-0.172,5839,1427,5956342,67.832,0.00062,0.9628489138378983,0.14284977751396158,0.9935696294959797,0.00062,0.9929536163256922
5956342,K01052.04,4,CANDIDATE,0.815,43.13121470000001,8.868775,2.39,0.35,-0.39,0.020505,0.005549,-0.001363,1.067,0.156,-0.172,5839,1428,5956342,43.131,0.026,0.8817817448500435,0.1663451876998427,0.9732485441788987,0.026,0.9479440820302474
5956656,K01053.01,1,CANDIDATE,0.9990000000000001,1.224866441,18.573778,1.54,0.23,-0.22,0.012766,0.00046,-0.00057,1.129,0.16899999999999998,-0.16899999999999998,5553,1429,5956656,1.225,0.00059,0.9881660501764906,0.009608684072883691,0.9998838131747043,0.00059,0.9992938817249313
5956656,K01053.02,2,CANDIDATE,0.9079999999999999,46.245164,8.835213000000003,2.46,0.36,-0.36,0.02036,0.000828,-0.001053,1.129,0.16899999999999998,-0.16899999999999998,5553,1430,5956656,46.245,0.00013,0.8837271223581317,0.17737992352909412,0.9716296041353876,0.00013,0.97150329228685
3116412,K01115.01,1,CANDIDATE,0.9890000000000001,12.99204853,31.18083,2.03,0.3,-0.34,0.014939,0.000462,-0.000297,1.242,0.188,-0.209,5765,1720,3116412,12.992,2.4e-05,0.9984989168498878,0.0008537553682693397,0.9999987154188675,2.4e-05,0.9999747154496974
2849805,K01116.01,1,CANDIDATE,1.0,3.749105745,32.216377,1.68,0.26,-0.13,0.015686000000000002,0.000628,-0.003078,0.983,0.149,-0.08,5751,1721,2849805,3.749,0.00031,0.9985427000898764,0.0005547975341655407,0.9999991898641861,0.00031,0.9996891901153282
2853446,K01118.01,1,CANDIDATE,1.0,7.37290344,16.037548,2.67,0.42,-0.31,0.022864,0.006603,-0.010294,1.07,0.168,-0.126,5973,1723,2853446,7.373,0.96,0.977629684622319,0.018826097235071098,0.9995609519667933,0.96,0.039982438078671766
3859079,K01199.01,1,CANDIDATE,1.0,53.529270200000006,26.765734,2.28,0.15,-0.08,0.029542,0.000732,-0.001236,0.708,0.046,-0.025,4736,1442,3859079,53.529,0.00013,0.9981558699612711,0.005484130136737975,0.9999898119935525,0.00013,0.9998598133179935
3444588,K01202.01,1,CANDIDATE,0.99,0.928310036,13.576488500000002,1.16,0.05,-0.06,0.017601,0.000875,-0.000618,0.602,0.027000000000000003,-0.03,4109,1479,3444588,0.928,0.00043,0.9530533608853443,0.02729142057782629,0.998617927946231,0.00043,0.9981885222372141
3962243,K01203.01,1,CANDIDATE,0.9990000000000001,31.8841473,21.641197,3.7,0.6,-0.2,0.03477,1.3e-05,-0.007395,0.911,0.121,-0.065,5778,1480,3962243,31.884,0.017,0.995533747828571,0.009995039368081186,0.9999547066553688,0.017,0.9829554766422275
3962243,K01203.02,2,CANDIDATE,0.985,14.12847677,18.86908,2.73,0.44,-0.15,0.025658,0.002889,-0.00293,0.911,0.121,-0.065,5778,1481,3962243,14.128,0.0002,0.9901380740725504,0.01206000462946453,0.9998784141928305,0.0002,0.9996784385099919
3962243,K01203.03,3,CANDIDATE,0.8290000000000001,48.64785429999999,10.06212,4.14,0.67,-0.23,0.038915,69.74292,-0.650998,0.911,0.121,-0.065,5778,1482,3962243,48.648,0.97,0.9178791198316352,0.14914483030744968,0.9843173060443595,0.97,0.029529519181330812
10682541,K00751.01,1,CANDIDATE,1.0,4.99677968,24.283327,2.78,0.52,-0.23,0.030014,0.004603,-0.002436,0.847,0.161,-0.069,5339,1268,10682541,4.997,0.0022,0.9968622126989506,0.003106786467031146,0.9999901904037575,0.0022,0.9977902119848693
10797460,K00752.01,1,CANDIDATE,1.0,9.48803557,28.47082,2.26,0.26,-0.15,0.022344,0.0008320000000000001,-0.000528,0.925,0.108,-0.066,5465,1269,10797460,9.488,0.00068,0.9982094899302316,0.0014070575133958076,0.9999974725741059,0.00068,0.9993174742927554
10797460,K00752.02,2,CANDIDATE,0.9690000000000001,54.4183827,20.109507,2.83,0.32,-0.19,0.027954000000000003,0.009078,-0.001347,0.925,0.108,-0.066,5465,1270,10797460,54.418,0.0058,0.9946369368031545,0.02282801833338717,0.999874036262528,0.0058,0.9940747668522053
3531558,K00118.01,1,CANDIDATE,0.912,24.99324319,48.44607,2.29,0.12,-0.08,0.015956,0.001773,-0.000951,1.317,0.064,-0.048,5718,147,3531558,24.993,0.00013,0.998715751461872,2.79265050358764e-05,0.9999999640883056,0.00013,0.9998699640929741
5358624,K00830.01,1,CANDIDATE,0.99,3.525632539,2078.4102,11.58,0.9,-0.48,0.13372,1.1e-05,-0.00028900000000000003,0.7929999999999999,0.062,-0.033,5150,964,5358624,3.526,0.00065,0.9987168513824418,4.401254403730494e-194,1.0,0.00065,0.99935
7849854,K00897.01,1,CANDIDATE,1.0,2.052349884,943.8128,13.12,2.01,-1.18,0.11123,0.000372,-0.000762,1.08,0.16699999999999998,-0.09,5855,640,7849854,2.052,0.0013,0.9987168513824418,1.0892791636019075e-88,1.0,0.0013,0.9987
11449844,K00125.01,1,CANDIDATE,0.92,38.47876629,1014.9963,13.26,1.78,-0.59,0.138123,9.7e-05,-7e-05,0.879,0.118,-0.039,5510,192,11449844,38.479,0.00094,0.9987168513824418,6.068297924170341e-95,1.0,0.00094,0.99906
7870390,K00898.01,1,CANDIDATE,1.0,9.770448599999998,46.716137,2.23,0.14,-0.2,0.040133,0.000867,-0.000474,0.509,0.032,-0.046,3906,641,7870390,9.77,3.7e-05,0.9987147217112724,2.861889252250756e-05,0.9999999631683671,3.7e-05,0.99996296316973
7870390,K00898.02,2,CANDIDATE,1.0,5.169804269,34.09852,1.66,0.11,-0.15,0.029936,0.000487,-0.000731,0.509,0.032,-0.046,3906,675,7870390,5.17,1.8e-05,0.9986191064335607,0.0003831416934944853,0.99999946998742,1.8e-05,0.9999814699969602
7870390,K00898.03,3,CANDIDATE,1.0,20.09017037,29.21815,2.25,0.14,-0.21,0.040437,0.002494,-0.0052840000000000005,0.509,0.032,-0.046,3906,676,7870390,20.09,0.00043,0.998349478013457,0.0015253005657204406,0.9999974744435192,0.00043,0.9995674755295084
9875711,K00956.01,1,CANDIDATE,1.0,8.360870704,111.29648600000002,3.67,0.22,-0.36,0.041502,0.003912,-0.001419,0.81,0.049,-0.079,4743,1709,9875711,8.361,1.4e-06,0.9987168513824334,2.773493123271811e-11,0.9999999999999644,1.4e-06,0.9999985999999643
1026957,K00958.01,1,CANDIDATE,1.0,21.76129812,96.205444,2.53,0.16,-0.1,0.032165,0.000807,-0.000734,0.72,0.047,-0.029,4859,1711,1026957,21.761,0.17,0.9987168513817584,9.487498016168662e-10,0.9999999999987811,0.17,0.8299999999989882
12105051,K00141.01,1,CANDIDATE,1.0,2.624234833,249.06653,5.11,0.6,-0.23,0.052044000000000014,0.001143,-0.004651,0.899,0.105,-0.04,5340,245,12105051,2.624,0.022,0.9987168513824418,3.8649917586992436e-24,1.0,0.022,0.978
6060203,K01059.01,1,CANDIDATE,1.0,1.022678654,18.100561,1.14,0.13,-0.16,0.010229,0.000547,-0.000298,0.982,0.101,-0.123,5362,1469,6060203,1.023,0.004,0.9865543638570027,0.010573106876480469,0.9998543604782179,0.004,0.995854943036305
3732821,K01207.01,1,CANDIDATE,1.0,13.73474071,26.276468,2.71,0.31,-0.31,0.032176,4.9e-05,-0.006673,0.772,0.08800000000000001,-0.08800000000000001,5196,1485,3732821,13.735,0.0024,0.9977756206286287,0.0024749647127964625,0.9999944687768781,0.0024,0.9975944820518137
3749134,K01212.01,1,CANDIDATE,0.997,11.30123036,15.954517,1.85,0.28,-0.23,0.015086000000000004,0.000678,-0.000605,1.107,0.16899999999999998,-0.138,5734,1488,3749134,11.301,0.00048,0.9778707012675446,0.020905637965829005,0.9995168020390757,0.00048,0.9990370339740968
10879038,K01641.01,1,CANDIDATE,0.986,4.8538404,13.1556225,1.72,0.25,-0.1,0.016263,0.000166,-0.003677,0.941,0.153,-0.048,5774,2321,10879038,4.854,0.0014,0.9489866718196964,0.03246857386904793,0.9981960617025686,0.0014,0.9967985872161851
11046025,K01646.01,1,CANDIDATE,1.0,3.72020708,14.020479000000002,0.99,0.09,-0.11,0.011348,0.000466,-0.000753,0.797,0.078,-0.086,5017,2326,11046025,3.72,0.00069,0.9595091723741624,0.02646543190921326,0.9988528105826433,0.00069,0.9981636021433413
6869184,K01732.01,1,CANDIDATE,1.0,43.316742700000006,21.455402,2.42,0.53,-0.19,0.028621,0.001201,-0.000633,0.774,0.16899999999999998,-0.061,5654,2020,6869184,43.317,5.4e-05,0.9956912943054483,0.013434369855697308,0.9999410731210014,5.4e-05,0.999887076303053
8396405,K01733.01,1,CANDIDATE,0.938,19.18109525,14.985963,1.72,0.09,-0.1,0.026864,0.0012380000000000002,-0.000951,0.5870000000000001,0.031,-0.034,5214,2021,8396405,19.181,0.0024,0.9729506385685586,0.030450373784931394,0.9991268501287557,0.0024,0.9967289456884467
4365645,K01738.01,1,CANDIDATE,0.9990000000000001,4.16787814,27.731834000000006,1.07,0.1,-0.04,0.011622,0.000334,-0.000427,0.847,0.075,-0.034,5251,2025,4365645,4.168,0.026,0.9980515215048807,0.001460466358070566,0.9999971445868883,0.026,0.9739972188276291
7877496,K00202.01,1,CANDIDATE,1.0,1.72086129,1733.5951,13.25,0.85,-1.05,0.099872,0.00022,-0.000223,1.215,0.078,-0.096,5742,531,7877496,1.721,0.00082,0.9987168513824418,4.574235662438983e-162,1.0,0.00082,0.99918
8624520,K01816.01,1,CANDIDATE,1.0,10.240611361000001,69.965,3.9,0.34,-0.34,0.055757000000000015,0.000199,-0.005453,0.64,0.056,-0.056,5227,2417,8624520,10.241,0.32,0.9987168493930589,2.0017027622125776e-07,0.9999999997428214,0.32,0.6799999998251185
7870032,K01818.01,1,CANDIDATE,1.0,16.87725775,48.815918,2.54,0.29,-0.15,0.026718,0.004895,-0.00086,0.872,0.098,-0.053,5497,2419,7870032,16.877,3.4e-06,0.9987157895115977,2.1460726462909703e-05,0.9999999724038793,3.4e-06,0.9999965724039731
9597058,K01819.01,1,CANDIDATE,1.0,12.05705659,43.550297,1.96,0.19,-0.11,0.021488,0.000167,-0.001493,0.8340000000000001,0.084,-0.045,5365,2420,9597058,12.057,0.0057,0.9987114645324143,5.933355579549732e-05,0.9999999234434266,0.0057,0.994299923879799
8277797,K01820.01,1,CANDIDATE,1.0,4.33722007,50.629402,1.63,0.15,-0.11,0.017003,0.000553,-0.000265,0.8759999999999999,0.084,-0.058,5390,2421,8277797,4.337,6e-06,0.9987161584376946,1.0953144124808269e-05,0.9999999859196674,6e-06,0.999993985919752
8277797,K01820.02,2,CANDIDATE,0.973,1.653889476,23.63809,0.97,0.09,-0.07,0.010095,0.000543,-0.00028900000000000003,0.8759999999999999,0.084,-0.058,5390,2422,8277797,1.654,0.00042,0.9963961126012455,0.0033052987437946772,0.999988005345084,0.00042,0.9995680103828392
8832512,K01821.01,1,CANDIDATE,1.0,9.97682072,50.71465300000001,2.85,0.73,-0.46,0.028075,0.001128,-0.0005480000000000001,0.928,0.239,-0.147,5500,2423,8832512,9.977,2.9e-05,0.9987162105388796,1.222414503750943e-05,0.9999999842864067,2.9e-05,0.9999709842868625
