kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
8672910,K00918.01,1,CANDIDATE,0.996,39.6431552,487.53952,10.98,0.72,-0.99,0.111685,7.4e-05,-0.00014199999999999998,0.8330623816230001,0.021826449123900003,0.0213767770475,5324.80346588,10.182533036134787,0.266870285337808,-0.261609181806207,808,8672910,39.643,0.008,0.9967573812863785,2.0571922415625715e-47,1.0,0.008,0.992
2302548,K00988.01,1,CANDIDATE,1.0,10.38122447,68.87666999999999,2.18,0.15,-0.1,0.025572,0.000552,-0.000833,0.76559526933,0.013075703005899999,0.0130492130693,4913.28115874,2.1426310422755654,0.0589771367665754,-0.07877270385427627,1830,2302548,10.381,1e-05,0.9967573812863785,1.27668672390982e-07,0.9999999995846723,1e-05,0.9999899995846765
2302548,K00988.02,2,CANDIDATE,1.0,24.5709023,34.57784,2.82,0.2,-0.12,0.033128,1.5e-05,-0.0074480000000000015,0.76559526933,0.013075703005899999,0.0130492130693,4913.28115874,2.7757344426914172,0.04742379322813492,-0.6258450941265697,1831,2302548,24.571,0.16,0.9967573716455693,0.00034294968116364356,0.9999988839411648,0.16,0.8399990625105783
8644288,K00137.01,2,CANDIDATE,1.0,7.641567589,366.27887,4.91,0.3,-0.33,0.042627,0.000225,-8.6e-05,0.91512240717,0.0167339420236,0.0160330037955,5486.31872651,4.269208977323188,0.081254079834222,-0.07529110145390057,238,8644288,7.642,6.5e-06,0.9967573812863785,3.9689755485872216e-36,1.0,6.5e-06,0.9999935
8644288,K00137.02,1,CANDIDATE,1.0,14.85890852,399.39264,5.94,0.37,-0.4,0.05159,7.5e-05,-0.00057,0.91512240717,0.0167339420236,0.0160330037955,5486.31872651,5.166877592608048,0.09477971739179714,-0.10702116491335789,239,8644288,14.859,0.014,0.9967573812863785,3.172043790423097e-39,1.0,0.014,0.986
8644288,K00137.03,3,CANDIDATE,1.0,3.504691252,50.787594,2.03,0.13,-0.14,0.017643,0.001689,-0.001489,0.91512240717,0.0167339420236,0.0160330037955,5486.31872651,1.7669940175689822,0.17221618724775917,-0.15230679333371738,240,8644288,3.505,7.5e-05,0.9967573812856778,5.8630544569060625e-06,0.99999998092639,7.5e-05,0.9999249809278205
10154388,K00991.01,1,CANDIDATE,0.9990000000000001,12.06222962,27.932955,1.62,0.21,-0.13,0.015944999999999997,0.000269,-0.000666,0.867641030818,0.0172499745008,0.0167396981583,5505.80393256,1.514077343892936,0.03947900127347336,-0.06966150259781406,1833,10154388,12.062,0.002,0.9967568278217266,0.0011054804406119766,0.9999963990903966,0.002,0.9979964062922159
8240904,K01070.01,1,CANDIDATE,1.0,6.61836309,27.650803000000003,2.98,0.49,-0.66,0.0211,0.000735,-0.000478,1.0938667294700002,0.0546026153185,0.0511611766699,5599.73450831,2.525982422902575,0.15375597945550734,-0.13127154108701533,1517,8240904,6.618,5.1e-06,0.9967567016271015,0.0010352425196888389,0.9999966279836323,5.1e-06,0.9999915280008296
8240904,K01070.02,2,CANDIDATE,1.0,107.7214092,20.731815,4.75,0.79,-1.05,0.033622000000000006,0.00121,-0.000603,1.0938667294700002,0.0546026153185,0.0511611766699,5599.73450831,4.025051233309497,0.24769191852884684,-0.2016214779095198,1518,8240904,107.721,0.00043,0.996736164710713,0.04873369902359975,0.9998322450737047,0.00043,0.999402317208323
8280511,K01151.01,1,CANDIDATE,1.0,10.43547031,29.555204,1.22,0.13,-0.09,0.013143,0.00038,-0.000267,0.849564213841,0.0182903151358,0.0171777976954,5531.79767042,1.2220083512411561,0.04405075090808961,-0.035025600806521694,1884,8280511,10.435,6.1e-06,0.9967571687227206,0.0007443215801731685,0.999997576634219,6.1e-06,0.9999914766490015
8280511,K01151.02,2,CANDIDATE,0.997,7.41084314,21.517443,0.94,0.1,-0.08,0.010073,0.000381,-0.000304,0.849564213841,0.0182903151358,0.0171777976954,5531.79767042,0.9365662422622054,0.0407610431011835,-0.034022544654614864,1885,8280511,7.411,4.7e-05,0.9967311147876216,0.004065584457401498,0.9999866120555397,4.7e-05,0.9999396126847732
8280511,K01151.03,3,CANDIDATE,0.975,5.24970432,12.187006,0.67,0.07,-0.06,0.007159,0.000399,-0.000335,0.849564213841,0.0182903151358,0.0171777976954,5531.79767042,0.6656286834463545,0.03976976010945977,-0.033930947996638504,1886,8280511,5.25,0.001,0.9898270373001787,0.029454207020112238,0.9996880970781256,0.001,0.9986884089810474
8280511,K01151.04,4,CANDIDATE,0.895,17.453294500000002,8.376621,0.76,0.08,-0.06,0.008165,0.000399,-0.000474,0.849564213841,0.0182903151358,0.0171777976954,5531.79767042,0.7591644364212159,0.04053892051696719,-0.046668188561695,1887,8280511,17.453,0.0024,0.9380319961240046,0.08555661082949943,0.9938191727956456,0.0024,0.9914340067809361
8280511,K01151.05,5,CANDIDATE,0.795,21.7203362,7.773399,0.8,0.08,-0.07,0.00856,0.000482,-0.0005269999999999999,0.849564213841,0.0182903151358,0.0171777976954,5531.79767042,0.7958907012572698,0.04797932155402475,-0.05157427512059576,1888,8280511,21.72,0.27,0.9168432781577904,0.10562103796980399,0.989288973068284,0.27,0.7221809503398473
11853255,K00778.01,1,CANDIDATE,1.0,2.243380573,30.578562,1.99,0.1,-0.12,0.032248,0.000463,-0.0053560000000000005,0.610925370763,0.0228692737022,0.022812712670999997,4254.83134586,2.156127316829739,0.08644507092875035,-0.36704565468215705,712,11853255,2.243,0.0096,0.9967572592510999,0.0004900817552736104,0.9999984048400078,0.0096,0.9903984201535436
11918099,K00780.01,1,CANDIDATE,1.0,2.337437946,63.58795,2.34,0.17,-0.09,0.027998,0.00072,-0.000665,0.769178618659,0.0194366000087,0.018706228719400003,4801.67852974,2.3568810698621716,0.0849738533335407,-0.08011985335578999,714,11918099,2.337,3.4e-05,0.996757381286378,3.3918952368380284e-07,0.9999999988965593,3.4e-05,0.9999659988965969
