kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,iso_rad,iso_rad_err1,iso_rad_err2,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
6362874,K01128.01,1,CANDIDATE,1.0,0.9748688959999999,24.318182,1.16,0.12,-0.06,0.012716,0.000388,-0.000161,0.8322730433249766,0.009720761319979898,-0.00948208365395342,1.15824331770119,0.03784185691801289,-0.019727801496943607,1793,6362874,0.975,0.00027,0.9972553000562264,0.02216859612955175,0.9999376031406264,0.00027,0.9996676199877784
6272413,K01129.01,1,CANDIDATE,1.0,4.89721006,13.62336,1.48,0.18,-0.18,0.015988,0.00521,-0.001186,0.7888430090528697,0.013962661550060984,-0.013540375651757142,1.3802831181400272,0.450455059339999,-0.10509565683606235,1794,6272413,4.897,0.0028,0.9959088160443852,0.07832868915919561,0.9996508804091078,0.0028,0.9968518579439622
3660924,K01214.01,1,CANDIDATE,1.0,4.24153629,14.714512,1.44,0.39,-0.28,0.012577,0.000571,-0.000505,1.195537883953241,0.05578890188660002,-0.05175824999949552,1.6455984099987528,0.10713773767001755,-0.09716708197197284,1523,3660924,4.242,0.001,0.9965458302491589,0.06885238159830942,0.9997437010478876,0.001,0.9987439573468396
10538176,K01301.01,1,CANDIDATE,1.0,12.69905011,25.154327,2.62,0.22,-0.17,0.027241,0.00624,-0.001791,0.7615626558295086,0.021000437413564717,-0.019289634373810486,2.2704510419541446,0.5238391529275017,-0.15996869559050564,1356,10538176,12.699,0.00075,0.9972563651056333,0.024547495211464477,0.9999307658194165,0.00075,0.999180817745052
10538176,K01301.02,2,CANDIDATE,1.0,37.514212799999996,24.432261999999998,2.68,0.22,-0.18,0.027815,0.0006490000000000001,-0.001083,0.7615626558295086,0.021000437413564717,-0.019289634373810486,2.3182921233418208,0.0837420978565999,-0.10768355137730432,1357,10538176,37.514,0.00013,0.9972558353748927,0.040338990315680036,0.9998843326598331,0.00013,0.9997543476965873
10724369,K01302.01,1,CANDIDATE,1.0,55.6391882,38.47574,3.13,0.97,-0.32,0.029802999999999996,0.002837,-0.003148,1.0042829964593232,0.023213137291288488,-0.02172869846657044,3.275665511266217,0.3208770520226169,-0.35318253017089635,1358,10724369,55.639,0.0012,0.9972578261851495,0.010954485466017667,0.9999695446754469,0.0012,0.9987695812218363
10744335,K01304.01,1,CANDIDATE,0.984,4.59726613,14.917145999999999,1.69,0.53,-0.17,0.016166999999999997,0.000745,-0.000763,0.9721384540902712,0.05121182745429776,-0.04546440269702734,1.72004978178154,0.12038681210884769,-0.11428368541163197,1360,10744335,4.597,0.00016,0.9966269402634328,0.06773199028970593,0.9997541079625423,0.00016,0.9995941473052682
10730034,K01305.01,1,CANDIDATE,1.0,2.6338525280000002,20.749485,1.38,0.07,-0.12,0.014431999999999999,0.0006349999999999999,-0.000588,0.8608440229853314,0.01629821741935822,-0.016264291901882943,1.3596729083447956,0.06512823923458567,-0.06106334401679212,1361,10730034,2.634,1.1e-05,0.9972373088724928,0.03423728961358141,0.9999017884062219,1.1e-05,0.9998907894865494
10730034,K01305.02,2,CANDIDATE,0.978,6.18670882,11.189779,1.21,0.06,-0.1,0.01265,0.000839,-0.00047300000000000006,0.8608440229853314,0.01629821741935822,-0.016264291901882943,1.1917864669180755,0.08220165084267433,-0.04992818889599829,1362,10730034,6.187,0.00028,0.9916587475763792,0.10359388235509691,0.9990279282671305,0.00028,0.9987482004472158
10973814,K01307.02,2,CANDIDATE,1.0,20.34237838,23.735342000000003,2.88,0.44,-0.36,0.024633000000000002,0.0054009999999999996,-0.003071,0.9165926693725231,0.017601456186590925,-0.01666077052642967,2.4710250157612865,0.5438677556609952,-0.31132018740938316,1401,10973814,20.342,0.11,0.9972545735138204,0.032800123212343726,0.9999066395309305,0.11,0.8899169091825282
10973814,K01307.01,1,CANDIDATE,0.999,44.852099700000004,27.302459999999996,3.35,0.51,-0.42,0.028610000000000003,0.002579,-0.0033490000000000004,0.9165926693725231,0.017601456186590925,-0.01666077052642967,2.8699722202301956,0.2645139327374474,-0.33997644096108975,1400,10973814,44.852,0.049,0.9972574718790674,0.03295552693980091,0.9999062814407597,0.049,0.9509108736501624
4164994,K01320.01,1,CANDIDATE,1.0,10.50682978,336.95108,9.01,1.2,-0.7,0.105491,0.003215,-0.001652,0.8119085489863473,0.02498846354800077,-0.023687115777823675,9.373590552856205,0.4060041389100677,-0.31037722762387954,1449,4164994,10.507,0.0031,0.9972578266524583,3.1848942912524102e-18,1.0,0.0031,0.9969
4072526,K01329.01,1,CANDIDATE,0.995,33.1996355,30.042027,2.85,0.15,-0.25,0.029606999999999998,0.0013369999999999999,-0.000679,0.757826470041353,0.013084836494745232,-0.01209496543438482,2.455543488119246,0.11871710146648332,-0.06860955149331714,1492,4072526,33.2,0.00018,0.9972577520484246,0.019811873861569393,0.9999444204000056,0.00018,0.9997644304043337
