KIC,KOI,koi_disposition,gaia_iso_prad,gaia_iso_prad_errp,gaia_iso_prad_errm,gaia_iso_sma,gaia_iso_sma_errp,gaia_iso_sma_errm,gaia_iso_insol,gaia_iso_insol_errp,gaia_iso_insol_errm,ZAMSFlux,Flag
6850504,70.05,CONFIRMED,0.864052610647572,0.0464357181612945,0.033709073257615456,0.13836019661174384,0.0021356103186067114,0.002691952022500454,32.59708324765056,2.183318372678845,2.242484757159911,25.113591512483694,AO
11904151,72.01,CONFIRMED,1.4596366348499952,0.04255834006444503,0.034308561555980666,0.016973531241646685,0.0004301490151583379,0.0003845958980728319,3849.0645601201427,314.54775952224844,292.28178651914794,2084.6844010985146,AO
11904151,72.02,CONFIRMED,2.304468966906257,0.06074504381809339,0.04905738273318961,0.24274329139806214,0.006151683246999697,0.005500215181140495,18.81937217786748,1.5379298691420118,1.4290640327241544,10.192723713743874,AO
7199397,75.01,CANDIDATE,10.0348775402524,0.22171792156766554,0.2959500054050273,0.4952074615054951,0.015614013032127682,0.012047109616346374,33.35359722613078,3.150315789611536,2.754415986783482,13.52427705414459,AO
9552608,80.01,CANDIDATE,84.73147792635473,68.63717401553964,34.16042011497248,0.11792089546542855,0.0026444195412322767,0.0023462356201504326,4750.3888960239565,1052.8022912727558,764.7199151712999,3175.0677605127535,
10187017,82.01,CONFIRMED,2.4779984832682422,0.04282927855592882,0.21111916595731028,0.11441268522743205,0.001592155293282834,0.0018885244973473228,19.26913836173269,1.231903175794417,1.2089136030488377,15.784097760500853,
10187017,82.02,CONFIRMED,1.339701295155108,0.024823031960105338,0.1199200867984738,0.08485125812254883,0.0011807814813469856,0.0014005761636799784,35.03435124823322,2.2397954576723915,2.1979967663515296,28.69799441453144,
10187017,82.03,CONFIRMED,0.9506435622748288,0.10817624345119332,0.10172195422947036,0.16299331192644387,0.00226819839388428,0.0026904085475766308,9.494477797131513,0.606995350276172,0.5956677037998874,7.7772946003877745,
10187017,82.04,CONFIRMED,0.6307426613306486,0.18150485742177733,0.04827368242720037,0.06598402083994605,0.0009182269440869557,0.001089148825191273,57.933944541431295,3.7037987490254967,3.6346790716472976,47.455938461130025,
10187017,82.05,CONFIRMED,0.510547278573872,0.09759896832913977,0.04869315879497007,0.05435488564405345,0.0007563970881921942,0.0008971954068614412,85.37554309817084,5.45817884584121,5.356319218883272,69.9344149862759,
2571238,84.01,CONFIRMED,2.284855103307163,0.05528332082955379,0.042200764426790285,0.08347702610421615,0.001426667584875671,0.0017439766009519904,93.00502912593838,6.637193516440017,6.6183893264454134,71.11445475389768,AO
5866724,85.01,CONFIRMED,2.5984036491354665,0.062311125107556764,0.05183548967287476,0.06863584552372143,0.0008829149155953707,0.0012526794780460175,583.7244129319679,47.475640715940386,46.554850130835064,366.77382659122713,AO
5866724,85.02,CONFIRMED,1.4455229198648831,0.045602208873898334,0.032656800837382385,0.035229677334132924,0.0004531860486559032,0.0006429802606129683,2215.605845210676,180.2002875984924,176.705300996741,1392.1402224452106,AO
5866724,85.03,CONFIRMED,1.60013528068076,0.22421908357691825,0.0739050740303424,0.08538717891990354,0.0010984000241489314,0.001558409694901001,377.15902359059714,30.675205477505056,30.08025952342917,236.9817935503352,AO
10593626,87.01,CONFIRMED,2.221231798447086,0.0953413238722976,0.2996805833732823,0.8182262668903783,0.012213497511471496,0.015579075438218341,0.9557459735606088,0.06595875946359242,0.06631768611699544,0.7684460490283845,HZ
8056665,89.01,CONFIRMED,2.92533260696888,0.08862961346318919,0.0802540950354853,0.44501519616601215,0.006897179091430071,0.007210510290448613,53.288266601473296,5.8066033975283755,5.1337769460759946,49.767675728367294,
8056665,89.02,CANDIDATE,3.927595884423236,0.1326263835881455,0.378249975516698,0.8090130539933439,0.012538690780548277,0.013108309597363392,16.123904508061838,1.7569556056452058,1.5533725254920752,15.058648032852231,
7941200,92.01,CANDIDATE,2.8454354404043136,0.2173618284686332,0.14795663194294412,0.3246115976336087,0.005843972806575754,0.006840605357487597,11.78111321151473,0.8567702095642756,0.8516586200096413,8.454497848464394,
6462863,94.01,CONFIRMED,9.979346914307902,0.19328280216240185,0.19909216913035085,0.17112801473700562,0.001316995727820393,0.0014696684665510796,119.40598354274677,9.729691049151231,8.808970693482806,98.14909512908659,Young
6462863,94.02,CONFIRMED,3.7130055333738863,0.0844084767316055,0.07435128736641161,0.102937722041803,0.0007922054176693878,0.0008840418358220727,330.0040028972918,26.890084551064035,24.345476702408,271.2560402113378,Young
6462863,94.03,CONFIRMED,6.068366708869367,0.1184691328375686,0.181583669242736,0.30940943058882475,0.0023812050845056433,0.002657246299449269,36.52592485672865,2.976282708903716,2.6946371705011662,30.023507759621783,Young
6462863,94.04,CONFIRMED,1.4969383494484716,0.07549757838880476,0.044157172418815865,0.05200598892676812,0.0004002364306915558,0.0004466338409146833,1292.890058751466,105.35000393356479,95.38073640589657,1062.7272235684893,Young
5780885,97.01,CONFIRMED,17.400218913852,0.5204063442969036,0.5036543919237086,0.06356207500469135,0.0008898290866736132,0.001101393029264306,1289.5089666000092,112.56361223159149,104.70220227379124,692.4218947426666,AO
2444412,103.01,CANDIDATE,2.5461849597936843,0.06463236932567121,0.05110980146234774,0.11513766797891695,0.0016008286772616234,0.0020725365190871203,50.12117899279973,3.463748793356217,3.497392726732108,40.63439591862287,AO
10318874,104.01,CONFIRMED,3.2225659019053143,0.05846271625436104,0.22220836582312506,0.033271411750493474,0.00045051006598746885,0.0004577009573362896,209.3012988004681,13.210424926425016,12.390847751161072,165.50936086590818,
8711794,105.01,CONFIRMED,3.32681171290139,0.08429730752540676,0.07316911602807992,0.08365745345069202,0.00181705814584744,0.0019167063159149335,190.0897159220902,16.785401163739706,15.970254276984939,131.05827150133948,OldAO
11250587,107.01,CONFIRMED,3.632367172869421,0.12792245884709247,0.2219339832209099,0.0790845058674292,0.0010035729007235124,0.001942211519666734,444.5920659217656,28.824943851971717,36.05753262274187,249.10530909038678,AO
4914423,108.01,CONFIRMED,3.34132661225052,0.07252971471938187,0.18778769114533125,0.1358557175193734,0.002002735283073641,0.0018804840104695109,168.0874378860792,13.022800361467752,11.23428787204374,109.83910674485084,AO
4914423,108.02,CONFIRMED,5.487393404039467,0.19367442241535104,0.3255910502846523,0.6820968797366709,0.010055222650027118,0.00944143021579742,6.668051919905515,0.5166162923816492,0.4456657544458182,4.357332563466761,AO
9450647,110.01,CONFIRMED,2.789931736438284,0.06741199560360707,0.06182399266072975,0.09527811078339582,0.0014432137707223807,0.0018218952668047164,252.57549792373374,18.829247123401178,21.47154297287476,198.80262528607315,
6678383,111.01,CONFIRMED,2.412865553452772,0.05249378074479597,0.10422996961311996,0.0950856468656326,0.0023791526175662462,0.0020094776612921967,130.36272953517036,11.222068912202113,9.978693236775626,66.97981576386348,AO
6678383,111.02,CONFIRMED,2.37848300842366,0.10027782981718633,0.16095479011915334,0.15449868863638286,0.0038657354894255907,0.003265073898298876,49.37803244685978,4.250629646346152,3.7796710782443537,25.3702229760421,AO
6678383,111.03,CONFIRMED,2.67642748879068,0.1538208100299727,0.12295587050491925,0.2602851765310959,0.006512635502376895,0.005500696115778505,17.397406258606132,1.4976281386219024,1.3316948858575348,8.93871331265848,AO
9579641,115.01,CONFIRMED,2.766499532276671,0.056827625148207786,0.21739882916873204,0.060874069674774114,0.0009375501739307868,0.0011907970377220331,336.13274676788467,25.29959594049293,25.10079443672361,260.97128789981514,AO
9579641,115.02,CONFIRMED,1.6883742856921597,0.04986954059731634,0.2470842495658516,0.07312701291598697,0.0011262635186758128,0.0014304847861137573,232.9269988039101,17.53164192819734,17.393880171719363,180.8430135088015,AO
9579641,115.03,CANDIDATE,0.5149988231225028,0.02437758650920121,0.06388485103338351,0.04496534745927005,0.000692532584480126,0.0008795963325731566,616.0551481540992,46.36842716956228,46.00406907778804,478.30122764595666,AO
8395660,116.01,CONFIRMED,2.7046111757036564,0.07833124601083602,0.30335740180418896,0.11082875779401087,0.0024627659966346754,0.0025621373600192327,94.09893455732748,7.911767398940357,7.501057616757176,63.29389303030397,AO
8395660,116.02,CONFIRMED,2.9338040083109678,0.0682686512281768,0.3504121229397905,0.2422099246766697,0.005382234533152918,0.00559940497594793,19.701793735350865,1.6565119485865236,1.5705203329743451,13.252044043396733,AO
8395660,116.03,CONFIRMED,0.8136006180216119,0.2938313584091876,0.049553128251505735,0.0654935848593405,0.001455356723323826,0.001514079628774266,269.45863902686983,22.655879159849967,21.479784035573054,181.24632712252014,AO
8395660,116.04,CONFIRMED,1.343821154265674,0.04654411672099034,0.3019819333263929,0.1619880643147662,0.0035995956002390045,0.0037448374548542133,44.04773746616913,3.703500554162369,3.5112471925128625,29.627888950348627,AO
10875245,117.01,CONFIRMED,2.960304468039572,0.09121316374919744,0.07493157264668299,0.12662102107515447,0.0016029718451407052,0.002025589851829868,148.55753260915236,11.129695883861329,10.653218311669447,90.25724327841137,
10875245,117.02,CONFIRMED,1.7475588717180168,0.2957578938935852,0.06601051976274899,0.060749711673813135,0.000769067228622596,0.0009718291536448742,645.3835003806172,48.351113299286716,46.2811357097209,392.10758672857327,
10875245,117.03,CONFIRMED,1.5675615633612852,0.05317765196633932,0.04526767963233329,0.04552833876490122,0.0005763706917433457,0.0007283288385707773,1149.0599615971828,86.08575887398655,82.40030926459167,698.1199988573956,
10875245,117.04,CONFIRMED,1.0851624998141245,0.18801714707113512,0.09234499629416046,0.08392145831086419,0.0010624124704285626,0.0013425137963830052,338.1896063988138,25.336631931804323,24.251935939975397,205.4696321544007,
3531558,118.01,CONFIRMED,2.4376807193753707,0.2758603346908348,0.15482077538543304,0.17115732498020308,0.004396226709115886,0.004140903004289073,67.06013087336463,6.104519324070632,5.474654050736254,31.42776997700404,AO
8349582,122.01,CONFIRMED,3.088267207041188,0.08367634892717879,0.07252005957377608,0.10494240434838206,0.0017434281840629472,0.0022602825802015216,182.24446026039226,13.862416011347433,13.551100131577485,99.88493745562762,
5094751,123.01,CONFIRMED,2.563471385121752,0.07203689998871521,0.2529343651780032,0.0717263270173279,0.001304628138376999,0.0014502671741603676,451.22350216455703,34.08487450346479,34.502575178367465,302.24793011622774,
5094751,123.02,CONFIRMED,2.50943094775879,0.07312871553473478,0.07123428803373671,0.15815691539022786,0.0028767116736430768,0.003197846487086845,92.80524542050681,7.010395355625678,7.096305804559777,62.16474363085605,
11086270,124.01,CONFIRMED,1.9236971757226131,0.06272461026542374,0.0517031745297006,0.11061062166011676,0.0021970641919615112,0.0023011016895216,163.3171513694339,12.91205318685843,13.064492303121009,112.2293948188429,Gap
11086270,124.02,CONFIRMED,2.312367130395084,0.07585726460803204,0.05939902728422827,0.2037131146640304,0.0040463635690216795,0.004237970869875732,48.14902360455935,3.806720534397689,3.851662504943589,33.087374687513865,
11449844,125.01,CONFIRMED,12.57871339397624,0.2325572481421229,0.2247119848079864,0.21509687146257134,0.002298891609362055,0.0030126895738540093,11.199856970832686,0.7649904775327437,0.7408368879928431,9.582396168704188,
5897826,126.02,CANDIDATE,0.7763883558664164,0.0196971929846328,0.018878858997868186,0.020216557324742344,,,13105.75455642056,,,7257.36763751562,AO
8359498,127.01,CONFIRMED,10.487966670196402,0.21663926967320224,0.19869933417015945,0.0462202181360449,0.0006885316734629062,0.0008471413612816594,398.72398008851684,26.791385581795353,28.80041799451497,286.8294155394712,
11359879,128.01,CONFIRMED,13.195359142236546,0.31637661517425336,0.34604097106635195,0.058355799895473875,0.0010725307164251095,0.0011873836147591069,424.54877113661775,37.65632885179818,35.87189879389725,240.89971277552843,
11974540,129.01,CONFIRMED,12.878309544558464,0.3096993052447595,0.2990005618188851,0.18234025733462825,0.002830950601250003,0.0021260312620129205,129.9637072473374,10.344182532885617,9.725568816100326,86.07976906128278,
7778437,131.01,CONFIRMED,13.064706179232006,0.38197964935475975,0.3502979911615636,0.06492229786927269,0.0011511385286400372,0.0011073324800384909,1346.2043103926528,112.18386006418238,133.45882390643482,845.6196299724127,
9032900,134.01,CANDIDATE,12.112034708498587,0.3069115669087404,0.9405825604841618,0.3614594303882207,0.004287551984701375,0.004894480760099918,29.96899254120769,2.3325947397450437,2.1940075239049106,17.251164413426523,
9818381,135.01,CONFIRMED,12.322147243217485,0.33605387675996823,0.3354250131816428,0.044053258429678534,0.0005963927638488245,0.0006660498678815527,1156.205521631066,98.41806732771968,86.84191031591949,710.9550965737138,
8644288,137.01,CONFIRMED,4.259546063598559,0.08107016961399555,0.07512068781956087,0.07530857937721491,0.0008751937253279566,0.001248050189365356,120.92948905160765,8.307389205254264,8.215507918196689,98.57277724230033,
8644288,137.02,CONFIRMED,5.155182898656945,0.09456519328748028,0.1067789335565046,0.11732235049200755,0.001363454016029954,0.0019443227180842586,49.82641233415547,3.4228822366528537,3.3850245153425504,40.614806878921634,
8644288,137.03,CONFIRMED,1.7629946090522288,0.1718263936892337,0.15196206263267276,0.044787414523130516,0.0005204940065948677,0.0007422386887627812,341.90790627554804,23.487753669081343,23.227974696013675,278.6980425287164,
8559644,139.01,CONFIRMED,6.907867586093996,0.15542091265977664,0.16631746951923715,0.7532242952670541,0.00972586773326363,0.01339938240384114,2.478600756367674,0.17743667618357398,0.17267279305774147,1.8975931009583151,
8559644,139.02,CONFIRMED,1.5032149323415596,0.2472726392676304,0.04081994227286077,0.0455415182489808,0.0005880463311804884,0.0008101547208261365,678.0164137373185,48.537457499351284,47.23430654063817,519.0829001964449,
5446285,142.01,CONFIRMED,3.837196273008524,0.07791957503968604,0.3144494330021397,0.09496663912415704,0.0012978503914199734,0.001732435092111002,70.60055985057652,5.1386213090319135,5.2561187682774895,55.440225125502785,
4180280,144.01,CONFIRMED,3.1421492937594326,0.14327815147015066,0.2418580451060079,0.04711952347606692,0.000771279377459347,0.0006053678296858429,129.13410832660549,9.407708690461304,8.400818605918658,91.62663089349742,AO
5735762,148.01,CONFIRMED,1.7910342926162286,0.05256673869878303,0.034690546900491226,0.0532319537646261,0.0008389684397210564,0.0010139050570104212,156.49574692605472,10.84242586554285,10.859357474151881,119.70713486333203,AO
5735762,148.02,CONFIRMED,2.5539061968772603,0.05518219535481325,0.05230406241633912,0.0851943780805216,0.0013427159701033945,0.0016226909712349867,61.097786710364254,4.23301103030315,4.239621330147155,46.73507834717392,AO
5735762,148.03,CONFIRMED,1.9383768123535463,0.06623256667339864,0.040067133120172016,0.2299441475821881,0.003624061673947268,0.004379729057345835,8.386922514314808,0.5810674568519182,0.5819748558843021,6.41534664187253,AO
3835670,149.01,CONFIRMED,5.70596937408652,0.15302437952054507,0.13610208844918598,0.12322027702730487,0.004877960848733104,0.0024877340991776783,242.8869047895464,27.19819498458601,20.38378578200013,94.9845724729037,
7626506,150.01,CONFIRMED,2.4461646043122234,0.05904647242672565,0.04781521568444831,0.07816625904978497,0.0010924528083668618,0.0013960731696320949,142.39465828026863,11.425967836195428,11.111930081244594,115.40809206349634,AO
7626506,150.02,CONFIRMED,2.485770896897513,0.07064482354107138,0.05153519131749234,0.17667592609120286,0.0024692253959970644,0.0031554857989859273,27.87260755556283,2.2365411831624504,2.1750708218073367,22.59020456013717,AO
8394721,152.01,CONFIRMED,7.143555613235391,0.19286394820314784,0.19039738972711487,0.2974327722385243,0.0033703301980293828,0.003950922760714018,32.62138582618484,2.5706765415659207,2.8852384651801755,24.626589725198624,YoungAO
8394721,152.02,CONFIRMED,3.6293019310886767,0.1106764695979079,0.1000504430931001,0.19382332516827286,0.0021962899522302687,0.002574635551961176,76.81887894596053,6.053589850193495,6.794339935155218,57.992233224909505,YoungAO
8394721,152.03,CONFIRMED,3.3938509863986464,0.10546209090975013,0.09375959526244326,0.12081093769405675,0.0013689572607909425,0.0016047817503200875,197.727709035774,15.581618331862991,17.48826965623141,149.2689241858901,YoungAO
8394721,152.04,CONFIRMED,3.009054390251878,0.7402294055857669,0.14935596723316966,0.3994226097725235,0.004526018201590604,0.005305696198807784,18.089008169433594,1.4254755874915368,1.5999045102383538,13.655783512631544,YoungAO
12252424,153.01,CONFIRMED,2.559158217476627,0.05383031579988309,0.2324476383298859,0.07704431159386495,0.0011871952216013994,0.001065011420803729,41.41557846630465,2.9299926383761914,2.6775027033089627,31.80470462205478,
12252424,153.02,CONFIRMED,2.1756297837665124,0.03805964315185868,0.1665593081028139,0.05062581313286165,0.0007801059181715192,0.0006998189490277242,95.91816598671083,6.785840754383058,6.201075977479342,73.65945497003115,
8030148,155.01,CONFIRMED,4.370487436840119,0.2591790269760752,0.13973815285654936,0.06357450352163642,0.0022143832724297267,0.0014762288989909132,700.8354081688933,67.40036139426874,60.730441786204594,285.0717518935235,
10925104,156.01,CONFIRMED,1.7390414137160166,0.038758183732217066,0.04405844390529292,0.07075374224148402,0.0009335020621377364,0.0007175444457253941,38.03702719483576,2.6012450615570293,2.311061495558865,29.68984833549593,Gap
10925104,156.02,CONFIRMED,1.3493409220540622,0.03691516995331644,0.032478754902638636,0.052831744637041655,0.0006970450045466095,0.0005357896804317945,68.2205933598955,4.665414062835301,4.144960796256072,53.249668010012954,
10925104,156.03,CONFIRMED,2.7998091612900624,0.1904905399475694,0.10157345145922056,0.09124280674400158,0.0012038281715818196,0.0009253329504988981,22.87220973354248,1.5641659455028922,1.3896744072975349,17.85293142411316,
6541920,157.01,CONFIRMED,2.9507354401910733,0.07782825364537199,0.06182475035728554,0.11075758799911148,0.0017857303756351915,0.002248078612471455,107.38395756171877,8.221719321923487,8.198958182086834,80.26882948116733,OldAO
6541920,157.02,CONFIRMED,3.2766201111564994,0.09418724774541412,0.06826896066565917,0.16034048072071644,0.0025851489919748744,0.00325447684456596,51.23892642840085,3.9230447549452077,3.9121841348309583,38.300773613372456,AO
6541920,157.03,CONFIRMED,4.221884438420403,0.09314191719590956,0.2632501201448058,0.2016427670008485,0.0032510604516291933,0.004092801225129312,32.398215342820464,2.4805291137362686,2.473661977092961,24.21746117293473,AO
6541920,157.04,CONFIRMED,2.5788971719205125,0.0742721241353824,0.067736270728647,0.25940514136739484,0.0041823558169760905,0.005265220761148715,19.576237507255076,1.4988303088844792,1.4946809229876528,14.63311379122484,AO
6541920,157.05,CONFIRMED,3.479961855974897,0.09420398323014692,0.07317848915343189,0.4823609427652952,0.007777043610777814,0.009790618793243396,5.661638211704488,0.4334762973886154,0.4322762546462416,4.2320387748623665,AO
6541920,157.06,CONFIRMED,1.88058958131932,0.0607373699548101,0.04246358953523709,0.09473868972569513,0.0015274597377027742,0.0019229384302221907,146.76808796205998,11.237116348166976,11.206007334787495,109.70821800018409,GapAO
8972058,159.01,CONFIRMED,2.6515915845485374,0.05406687745887898,0.21661587052815687,0.08785330895629184,0.0011267790109187016,0.0015334574013533382,217.17932142079792,16.810348582870976,15.990346525741948,172.98205877268285,
8972058,159.02,CONFIRMED,1.181403400634336,0.1176540180426101,0.2271558615105949,0.03645883795883595,0.00046760963611017675,0.0006363798462821088,1261.0406149205182,97.60842883762841,92.84712886549808,1004.4114713033243,
5084942,161.01,CONFIRMED,2.694401710159244,0.04712188448511034,0.277501219253431,0.03893435562626847,0.0006096527492728407,0.0005804568229501032,196.4358206555704,13.37827451660553,12.283562221141837,145.65517680428206,AO
2441495,166.01,CONFIRMED,2.0971875864689,0.29073293780181353,0.11230468974258133,0.096919876453705,0.0016599531575656615,0.002004819326760149,41.535177437492905,4.03159121016324,3.9337587299867653,32.457140003527705,
11666881,167.01,CONFIRMED,2.938042344672065,0.0744702779928238,0.08286378599349294,0.06134947056048391,0.0009205837083970832,0.000929079720633598,789.632695157206,52.3250284712986,62.48474354800367,523.3437040924904,Desert
11512246,168.01,CONFIRMED,3.0362509428413014,0.08348057522379786,0.07335444790477341,0.09726257950701377,0.0031109986025568397,0.002243592641294768,258.5213809265352,24.971851097060856,20.835754053180228,108.72671565372917,
11512246,168.02,CONFIRMED,2.1471875243840923,0.07489179206553867,0.06326654809036865,0.12298569644070388,0.003933767046593346,0.0028369574961952587,161.68838538001145,15.618276024500446,13.031415123233906,68.00152095241518,
11512246,168.03,CONFIRMED,1.706515595376021,0.06810348469700805,0.047797352320720826,0.07384712120778678,0.0023620419305178273,0.0017034594272510456,448.45708962586986,43.318674955977286,36.143786614930576,188.60825472886887,
7831264,171.01,CONFIRMED,3.11724271424542,0.10530195016904967,0.07865547468553079,0.07020180630590266,0.0009919181774771992,0.0009839263928895288,606.4207755941778,45.79940344566582,45.079026684796546,426.9926975622887,
7831264,171.02,CONFIRMED,2.366380614729777,0.2921184321018679,0.18577867243531251,0.11838838821064115,0.0016727717072754064,0.0016592943548118114,213.23202396004046,16.104163806642035,15.850862137722332,150.14082759310796,
8692861,172.01,CONFIRMED,2.79948877436904,0.08597379182490922,0.0695005404724937,0.1104668853114409,0.0027128608113011748,0.00255739001686244,124.94846788520094,11.081223371253662,10.248237819306127,61.689618032734245,
8692861,172.02,CONFIRMED,2.1669212956718438,0.09747554984140812,0.07770718294250406,0.7494022183437057,0.01840392248883552,0.01734921588824791,2.7149710587355878,0.2407808726467308,0.2226811578373213,1.3404368250213952,
11402995,173.01,CONFIRMED,2.792088344130001,0.3013834064412902,0.16605921170527835,0.09197134726963313,0.0021859543937592643,0.0021429448905836428,186.4855470719806,16.529766505560186,15.467765227806757,95.57645972852812,
6442377,176.01,CONFIRMED,3.04143646518564,0.06992651635628931,0.2420519380451762,0.2032395174718168,0.002973624633668747,0.0031314216325596693,71.62798639643859,6.495403175431847,6.047549374033602,57.024723043452596,
9663113,179.01,CONFIRMED,7.2009529115053175,0.4397459674018074,0.2629448187391182,0.17074592908321765,0.002313599384653873,0.002780353993531624,230.3963967585396,21.741768558128577,20.14329372533772,135.48814467678875,
9663113,179.02,CONFIRMED,9.866373779221345,0.8786975061854126,0.5687579927144811,1.5592956036669685,0.021128385750433437,0.02539090801730269,2.762609430393605,0.2606985890045813,0.2415317892875476,1.6245949652715492,
9573539,180.01,CONFIRMED,2.296414946295441,0.07508390704104409,0.05023323078861841,0.08934195659343876,0.0011333318589535682,0.0015486987426104025,90.27795907537406,6.092877732311991,6.1317700239739805,74.04178152144657,
9651668,183.01,CONFIRMED,12.829954940925347,0.35043273826942856,0.3276812875570297,0.03714431137652973,0.0007583143927404119,0.0008237613506352348,680.5458055826335,59.71811369989436,58.265418922251214,486.1267464248685,
