# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
006288970-04 6288970 FP 0.0 1 0 0 0 253.78352895 329.47777558 "" 12.1869 3 1778.8 7.2209 4.161 0.824 5786 4.521 0.73497 0.046279 137.34 0.9127 5.1 1.262 1 64
006288970-05 6288970 FP 0.0 1 0 0 0 370.88273636 312.13685303 "" 15.7697 3 2347.7 4.8309 4.016 0.824 5786 4.521 0.94655 0.044663 587.61 0.296 7.7 0.761 1 64
006289257-01 6289257 FP 0.0 0 1 0 0 5.20998751 132.9663759 "" 14.1324 250 53.1 3.2571 0.769 1.031 6023 4.423 0.05935 0.006833 10.87 0.4757 16.2 355.798 1 63
006289257-02 6289257 PC 0.975 0 0 0 0 19.65868397 132.19648936 "" 10.003 65 48.4 6.2628 0.784 1.031 6023 4.423 0.14386 0.006965 15.67 0.7669 9.1 60.562 1 63
006289344-01 6289344 FP 0.0 1 0 0 0 527.71062632 494.47390548 "" 18.8142 3 2899.7 4.7362 4.711 0.727 5269 4.62 1.18846 0.059379 479.79 0.897 18.8 0.258 1 63
006289344-02 6289344 FP 0.0 1 0 0 0 435.02232778 173.63949058 "" 11.0455 3 972.8 5.0527 2.32 0.727 5269 4.62 1.04487 0.02924 575.85 0.5411 8.0 0.334 1 63
006289468-01 6289468 FP 0.0 1 0 0 0 0.61608495 131.67908811 "" 9.2556 2139 1.7 2.0058 0.909 6.492 8173 3.281 0.0 0.001283 1.87 0.6983 0.5 0.0 1 63
006289478-01 6289478 FP 0.0 1 0 0 0 686.16253697 180.80559273 "" 7.1756 3 689.8 9.3055 2.269 0.827 5451 4.566 1.48019 0.025145 455.13 0.631 6.9 0.247 1 63
006289650-01 6289650 FP 0.0 1 0 0 0 582.08928894 196.69976179 "" 99.5967 3 4700.0 5.8713 7.04 1.031 5663 4.377 1.32901 0.06257 776.27 0.2803 108.6 0.555 1 63
006289650-02 6289650 FP 0.0 1 0 0 0 483.72215589 612.00191347 "" 81.1527 3 4709.7 5.884 6.987 1.031 5663 4.377 1.17472 0.062101 665.22 0.0783 94.3 0.71 1 63
006289669-01 6289669 FP 0.0 1 0 0 0 0.66512511 131.65319614 "" 8.1739 1979 50.5 2.944 0.431 0.632 4540 4.664 0.01307 0.006243 1.83 0.1 8.3 890.642 1 63
006289669-02 6289669 FP 0.0 1 0 0 0 20.93960623 147.33060352 "" 11.8943 4 34.8 8.6022 0.411 0.632 4540 4.664 0.13025 0.005958 12.14 0.7669 1.0 8.962 1 63
006289669-03 6289669 FP 0.0 1 0 0 0 6.93599815 132.15911037 "" 8.9546 3 24.6 1.564 0.354 0.632 4540 4.664 0.06236 0.005136 20.72 0.7981 0.7 39.093 1 63
006290411-01 6290411 FP 0.0 1 0 0 0 1.07097462 132.09119264 "" 10.5966 1227 60.3 3.6913 1.78 2.249 7492 3.998 0.02509 0.007252 2.28 0.1934 11.7 22678.269 1 63
006290648-01 6290648 FP 0.0 1 0 0 0 1.60986861 131.99800621 "" 8.325 810 116.6 9.778 3.759 1.922 7985 4.142 0.03312 0.017923 1.04 0.9977 8.4 12268.839 1 63
006290648-02 6290648 FP 0.0 1 0 0 0 40.85806833 132.16249044 "" 16.772 3 463.6 1.5734 4.452 1.922 7985 4.142 0.28602 0.021228 146.37 0.7061 3.1 164.481 1 63
006290648-03 6290648 FP 0.0 1 0 0 0 16.13104087 138.83678423 "" 14.9736 4 509.9 0.5734 4.564 1.922 7985 4.142 0.15393 0.02176 208.06 0.327 3.3 567.903 1 63
006290648-04 6290648 FP 0.0 1 0 0 0 7.27218604 137.21392054 "" 13.8794 8 224.4 5.1868 3.255 1.922 7985 4.142 0.09049 0.01552 5.88 0.8587 6.0 1643.108 1 63
006290648-05 6290648 FP 0.0 1 0 0 0 10.63574224 137.56519051 "" 13.0127 5 178.5 1.2875 2.616 1.922 7985 4.142 0.1166 0.012471 63.37 0.1294 1.9 989.695 1 63
006290648-06 6290648 FP 0.0 1 0 0 0 15.66388266 140.30786882 "" 14.7206 3 476.5 1.1227 4.374 1.922 7985 4.142 0.15094 0.020853 95.46 0.4901 3.4 590.582 1 63
006290811-01 6290811 FP 0.0 1 0 0 0 564.67939473 212.23357825 "" 11.1006 3 2172.2 6.3571 1.776 0.386 3546 4.867 0.98543 0.042166 707.2 0.005 8.6 0.022 1 63
006290974-01 6290974 FP 0.0 1 0 0 0 284.7126887 135.4013823 "" 16.4954 3 633.9 3.9206 1.337 0.543 4681 4.704 0.69157 0.022562 564.38 0.1034 2.8 0.265 1 63
006290974-02 6290974 FP 0.0 1 0 0 0 331.71409004 362.66003866 "" 13.2322 3 1546.5 3.334 2.269 0.543 4681 4.704 0.76573 0.038301 589.83 0.6899 7.0 0.216 1 63
006290974-03 6290974 FP 0.0 1 0 0 0 608.73875634 181.44362324 "" 14.644 3 991.3 4.8639 1.694 0.543 4681 4.704 1.14776 0.028583 933.19 0.3246 3.9 0.096 1 63
006291033-01 6291033 FP 0.0 1 0 0 0 3.70748778 132.58696123 "" 17.2356 348 125.0 4.9008 1.157 1.034 6187 4.409 0.04689 0.010257 5.87 0.0243 19.5 638.328 1 63
006291033-02 6291033 FP 0.0 1 0 0 0 1.85388149 132.22919964 "" 14.441 364 61.0 5.6634 0.832 1.034 6187 4.409 0.02954 0.007372 2.3 0.5 13.3 1608.409 1 63
006291154-01 6291154 FP 0.0 1 0 0 0 627.70744999 203.13664924 "" 12.3195 3 924.4 4.8897 2.489 0.798 5456 4.509 1.30375 0.028583 862.38 0.5335 7.0 0.297 1 63
006291154-02 6291154 FP 0.0 1 0 0 0 525.17645026 289.54570805 "" 12.3793 3 807.6 7.5223 2.237 0.798 5456 4.509 1.15763 0.025688 547.06 0.0014 5.5 0.377 1 63
006291154-03 6291154 FP 0.0 1 0 0 0 455.60304451 269.04745975 "" 10.7083 3 936.2 3.7838 2.42 0.798 5456 4.509 1.05299 0.027795 930.46 0.1821 8.1 0.456 1 63
006291837-01 6291837 FP 0.0 1 0 0 0 454.95001518 357.78301865 "" 20.0577 3 563.3 6.1279 3.05 1.209 6212 4.309 1.19021 0.023115 435.08 0.677 18.3 1.377 1 63
006291837-02 6291837 FP 0.0 1 0 0 0 534.4007148 412.41943925 "" 19.4606 3 511.5 6.4781 2.802 1.209 6212 4.309 1.32503 0.021236 571.94 0.4683 17.0 1.111 1 63
006291837-04 6291837 FP 0.0 1 0 0 0 441.02729402 527.99791445 "" 17.3872 3 477.3 6.0386 2.698 1.209 6212 4.309 1.1658 0.02045 513.33 0.4414 15.7 1.435 1 63
006291837-05 6291837 FP 0.0 1 0 0 0 442.73902939 453.39253048 "" 17.075 3 442.3 6.0148 2.559 1.209 6212 4.309 1.16882 0.019395 554.69 0.2571 14.4 1.427 1 63
006291837-06 6291837 FP 0.0 1 0 0 0 561.73768236 179.80506196 "" 16.9496 3 476.3 6.1198 2.697 1.209 6212 4.309 1.36983 0.020441 643.36 0.4467 14.6 1.039 1 63
006292162-01 6292162 FP 0.0 0 1 0 0 7.81490953 135.37251261 "" 29.2542 146 228.3 2.5839 1.437 0.931 5887 4.499 0.07702 0.014145 20.73 0.4737 11.0 157.231 1 63
006292162-02 6292162 FP 0.0 1 1 0 0 7.81551909 134.64781767 "" 28.1035 144 218.0 2.6626 1.389 0.931 5887 4.499 0.07703 0.013674 21.09 0.379 10.8 157.215 1 63
006292162-03 6292162 FP 0.0 1 0 0 0 7.81450071 132.24818575 "" 24.2928 144 185.4 2.7373 1.443 0.931 5887 4.499 0.07702 0.014208 12.17 0.8478 9.3 157.242 1 63
006292732-01 6292732 FP 0.312 1 0 0 0 1.25325676 131.77405839 "" 8.0914 1058 29.0 3.1158 0.506 0.942 5869 4.513 0.02316 0.004923 3.06 0.2393 9.1 1758.432 1 63
006292732-02 6292732 FP 0.0 1 0 0 0 292.44535949 218.22593149 "" 7.8644 3 105.3 9.4973 0.981 0.942 5869 4.513 0.87782 0.009541 213.31 0.4437 2.5 1.224 1 63
006292803-01 6292803 FP 0.0 1 0 0 0 1.25334567 131.90604265 "" 7144.0596 72 295465.2 4.5 31.83 1.106 6555 4.334 0.02247 0.263738 2.78 0.1 -1.0 4007.997 0 63
006292803-02 6292803 FP 0.0 1 0 0 0 1.25327736 132.56411882 "" 230.9725 70 28518.5 1.6616 19.495 1.106 6555 4.334 0.02247 0.161532 6.03 0.5239 434.1 4007.955 1 63
006293266-01 6293266 FP 0.0 1 0 0 0 212.20505674 322.01620215 "" 34.0891 3 226.0 2.3951 3.337 2.108 8228 4.043 0.8455 0.014507 548.44 0.6105 1.6 25.526 1 63
006294556-01 6294556 FP 0.0 1 0 0 0 0.83620299 131.54768711 "" 8.197 1573 26.6 2.7554 1.069 2.034 8878 4.136 0.02212 0.004815 2.4 0.0313 9.2 47061.01 1 63
006294819-01 6294819 FP 0.0 1 0 0 0 0.6757845 131.95611886 "" 7.8864 1644 49.5 2.0007 0.723 0.961 5966 4.493 0.01531 0.006898 2.04 0.6997 5.8 4470.6 1 63
006294889-01 6294889 FP 0.0 1 0 0 0 4.30544265 134.0388488 "" 7.6343 303 45.6 11.7332 1.6 2.183 8529 4.066 0.06553 0.006715 2.07 0.7484 6.7 5262.008 1 63
006300348-01 6300348 FP 0.046 1 0 0 0 374.86997772 141.74996614 "" 61.1208 4 4968.7 3.5855 6.626 0.94 6106 4.497 1.02181 0.064598 849.55 0.0452 64.5 1.054 1 9
006300348-02 6300348 FP 0.0 1 0 0 0 357.78259606 187.31417174 "" 63.4657 3 4910.7 4.0246 7.302 0.94 6106 4.497 0.99052 0.071189 483.87 0.7999 57.3 1.122 1 9
006300348-03 6300348 FP 0.0 1 0 0 0 380.56678374 136.04978281 "" 61.8597 3 4900.4 3.9192 7.526 0.94 6106 4.497 1.03213 0.073375 478.59 0.8579 59.5 1.033 1 9
006300348-04 6300348 FP 0.0 1 0 0 0 369.17150249 147.43827704 "" 63.8558 3 4801.5 3.5531 6.52 0.94 6106 4.497 1.01143 0.063562 844.2 0.0014 56.7 1.076 1 9
006301030-01 6301030 FP 0.0 1 0 0 0 11.9909499 135.27178943 "" 950.3438 51 353833.5 6.1113 74.597 1.13 5988 4.271 0.09787 0.604961 22.81 0.5156 1020.9 153.556 1 73
006301035-01 6301035 FP 0.0 0 1 0 0 11.99399924 131.53878785 "" 59.0985 112 188.0 5.7801 1.783 1.072 6110 4.352 0.10057 0.015244 6.44 0.9324 13.4 141.874 1 73
006301035-02 6301035 FP 0.0 1 0 0 0 11.98574328 135.31474459 "" 50.5035 104 475.6 7.0829 4.556 1.072 6110 4.352 0.10052 0.038949 3.78 1.0 28.7 142.008 1 73
006301035-03 6301035 FP 0.0 1 0 0 0 11.97900331 139.56121393 "" 42.3018 115 163.0 14.0298 2.749 1.072 6110 4.352 0.10049 0.023503 1.74 1.0 15.2 142.107 1 73
006301035-04 6301035 FP 0.0 1 1 0 0 11.9936738 139.88518723 "" 37.2509 72 126.5 5.8252 1.339 1.072 6110 4.352 0.10057 0.011442 9.59 0.809 8.6 141.88 1 73
006301035-05 6301035 FP 0.0 1 0 0 0 11.98937292 142.83799725 "" 38.1568 107 92.9 5.4729 1.075 1.072 6110 4.352 0.10054 0.009187 13.96 0.5695 7.6 141.952 1 73
006301132-01 6301132 FP 0.0 1 0 0 0 0.59437193 131.61670094 "" 9.987 2217 7.8 1.4999 0.629 2.095 7573 4.0 0.01619 0.002752 2.32 0.7 2.5 49356.23 1 73
006301132-02 6301132 FP 0.0 1 0 0 0 0.71323619 132.2196567 "" 8.0098 1393 35.9 1.2557 1.278 2.095 7573 4.0 0.01828 0.005592 4.3 0.2206 8.8 38705.879 1 73
006301745-01 6301745 FP 0.0 1 0 0 0 0.67508033 132.04540553 "" 9.1834 1960 4.0 1.9999 0.361 1.781 6735 4.012 0.01596 0.001859 2.64 0.1001 0.8 22954.688 1 73
006301745-02 6301745 FP 0.0 1 0 0 0 0.67507272 131.6949424 "" 11.0422 1943 4.6 2.4952 0.395 1.781 6735 4.012 0.01596 0.002031 1.93 0.5 0.8 22954.472 1 73
006301749-01 6301749 FP 0.0 1 0 0 0 0.5162878 131.83898313 "" 8.9841 2538 78.1 1.5966 0.907 0.855 5467 4.49 0.01181 0.009726 1.47 0.9 8.4 4194.641 1 73
006301749-02 6301749 FP 0.0 1 0 0 0 98.81258889 229.49482199 "" 9.6887 3 294.9 6.1218 1.567 0.855 5467 4.49 0.39225 0.016799 90.75 0.7016 1.7 3.803 1 73
006301749-03 6301749 FP 0.0 1 0 0 0 99.49508626 210.36671198 "" 8.491 3 860.8 2.2316 2.499 0.855 5467 4.49 0.39402 0.026784 334.33 0.301 4.2 3.769 1 73
006302589-01 6302589 FP 0.0 1 0 0 0 0.70405386 132.18272212 "" 9.1274 1867 12.2 2.0989 1.032 2.846 7691 3.82 0.01936 0.003324 2.36 0.4883 0.8 67739.002 1 73
006302589-02 6302589 FP 0.0 1 0 0 0 3.73846813 132.93028921 "" 13.1949 187 657.1 5.0456 7.575 2.846 7691 3.82 0.05893 0.024392 5.09 0.506 11.3 7312.439 1 73
006302589-03 6302589 FP 0.0 1 0 0 0 3.73853424 132.25725233 "" 11.5243 181 717.6 6.5798 9.409 2.846 7691 3.82 0.05893 0.030297 1.94 0.9559 11.7 7312.278 1 73
006302589-04 6302589 FP 0.0 1 0 0 0 3.73857623 131.56985297 "" 9.7954 178 639.9 6.0169 7.297 2.846 7691 3.82 0.05893 0.023495 4.86 0.1284 11.5 7311.622 1 73
006302589-05 6302589 FP 0.0 1 0 0 0 1.86923454 131.72391815 "" 9.0361 182 475.0 5.0647 6.279 2.846 7691 3.82 0.03712 0.020217 2.94 0.0306 8.1 18425.861 1 73
006302655-01 6302655 FP 0.0 1 0 0 0 0.94643096 132.1786855 "" 9.7478 1389 52.5 3.3122 1.752 2.331 7957 3.972 0.0232 0.006888 2.04 0.4956 4.4 36264.007 1 73
006302655-02 6302655 FP 0.0 1 0 0 0 0.94642988 131.87721502 "" 10.0321 1389 69.4 2.6636 2.021 2.331 7957 3.972 0.0232 0.007944 2.45 0.5243 5.7 36263.603 1 73
006302655-03 6302655 FP 0.0 1 0 0 0 0.9464611 131.54440479 "" 11.7992 1398 152.4 3.016 2.938 2.331 7957 3.972 0.0232 0.011548 2.4 0.3058 14.4 36261.821 0 73
006302903-01 6302903 FP 0.0 1 0 0 0 4.00444713 135.01194377 "" 7.7077 339 36.8 7.5562 0.853 1.384 6845 4.265 0.05368 0.005646 3.97 0.2689 8.3 1307.447 1 73
006303436-01 6303436 FP 0.0 1 0 0 0 2.454729 133.08024869 "" 7.1523 538 19.1 8.5289 0.526 1.154 6466 4.386 0.03766 0.004177 1.97 0.5682 3.4 1470.854 0 73
006303436-02 6303436 FP 0.0 1 0 0 0 2.45481879 132.65318669 "" 8.8589 539 40.1 7.3827 0.738 1.154 6466 4.386 0.03765 0.005857 2.57 0.1 6.6 1471.3 1 73
006305192-01 6305192 FP 0.0 0 1 0 0 8.026339 132.5132953 "" 169.185 168 443.0 6.4457 3.458 1.369 6002 4.196 0.08035 0.023146 4.44 0.9158 43.6 337.539 1 73
006305192-02 6305192 FP 0.0 1 0 0 0 32.10003155 154.13544173 "" 70.9448 40 227.7 5.0954 2.118 1.369 6002 4.196 0.20245 0.014178 42.57 0.4965 12.3 53.169 1 73
006305192-03 6305192 FP 0.0 1 0 0 0 40.12339139 153.21536588 "" 61.9686 32 264.2 5.8762 2.367 1.369 6002 4.196 0.23491 0.015842 39.19 0.684 13.1 39.489 1 73
006305192-04 6305192 FP 0.0 1 0 0 0 410.21733936 522.33688474 "" 52.9988 3 2991.0 5.4061 7.947 1.369 6002 4.196 1.10656 0.053195 469.1 0.6741 46.7 1.78 1 73
006305572-01 6305572 FP 0.0 1 0 0 0 1.49988319 131.73800187 "" 10.783 874 51.1 2.5026 1.56 2.094 9345 4.14 0.0334 0.006826 4.13 0.4721 12.5 26859.836 1 73
006305572-02 6305572 FP 0.0 1 0 0 0 0.50025568 131.75656918 "" 8.6089 2173 20.3 1.7379 1.073 2.094 9345 4.14 0.01606 0.004696 1.41 0.8789 7.2 116184.067 1 73
006305855-01 6305855 FP 0.0 1 0 0 0 344.09185877 342.45345609 "" 7.1302 3 542.6 3.7828 1.687 0.73 4905 4.562 0.85709 0.021172 653.46 0.3981 7.5 0.376 1 73
006306122-01 6306122 FP 0.0 1 0 0 0 438.96532234 459.75232081 "" 12.5265 3 6284.3 17.8946 12.564 1.299 5653 4.219 1.13778 0.088635 112.59 0.9078 12.5 1.193 1 73
006307062-01 6307062 FP 0.0 1 0 0 0 555.82967038 397.32021915 "" 3515.7605 3 536192.3 7.761 58.697 0.771 5420 4.596 1.25611 0.697663 915.64 0.2852 2508.6 0.291 1 74
006307062-02 6307062 FP 0.0 1 0 0 0 518.95363665 171.18763609 "" 3147.5864 3 533782.9 7.7654 59.557 0.771 5420 4.596 1.19992 0.707888 855.16 0.3334 2112.6 0.319 1 74
006307063-01 6307063 FP 0.0 1 0 0 0 475.4390954 171.1867517 "" 9.2933 3 336.3 6.9737 2.039 1.077 5876 4.374 1.19282 0.017352 444.17 0.5547 8.2 0.871 1 74
006307063-02 6307063 PC 0.636 0 0 0 0 449.37549922 310.3713486 "" 9.3661 3 338.3 5.9315 1.986 1.077 5876 4.374 1.14882 0.016894 561.35 0.3056 9.4 0.939 1 74
006307077-01 6307077 FP 0.0 1 0 0 0 570.15620338 395.92699481 "" 14.8258 3 1321.3 5.1648 7.873 2.124 4882 3.748 1.30957 0.033969 734.05 0.5581 5.0 1.339 1 74
006307077-02 6307077 FP 0.0 1 0 0 0 364.44567115 323.40958989 "" 15.7626 4 1569.2 3.8583 8.327 2.124 4882 3.748 0.97176 0.035929 689.9 0.3989 7.5 2.431 1 74
006307077-03 6307077 FP 0.013 1 0 0 0 275.75038912 353.50611049 "" 11.4898 3 3107.7 14.5544 11.405 2.124 4882 3.748 0.807 0.049208 151.84 0.0275 10.0 3.526 1 74
006307077-04 6307077 FP 0.0 1 0 0 0 567.37354173 414.6335183 "" 16.3299 3 282.2 0.6422 4.291 2.124 4882 3.748 1.30531 0.018513 4249.75 0.8005 1.8 1.348 0 74
006307077-05 6307077 FP 0.0 1 0 0 0 208.3840429 299.35536999 "" 11.5407 6 1290.2 10.7718 7.347 2.124 4882 3.748 0.66946 0.0317 152.48 0.0026 5.1 5.123 1 74
006307077-06 6307077 FP 0.0 1 0 0 0 339.02170785 153.77628977 "" 14.2644 3 1526.6 4.721 8.628 2.124 4882 3.748 0.92602 0.037224 453.54 0.6264 7.3 2.678 1 74
006307521-01 6307521 FP 0.138 1 0 0 0 204.33658461 251.41206438 "" 11.5711 4 693.1 18.6575 3.195 1.004 5334 4.372 0.64724 0.029161 41.59 0.9012 11.3 1.745 1 74
006307521-02 6307521 FP 0.0 1 0 0 0 503.44984309 414.93134289 "" 11.0782 3 892.9 14.8064 2.963 1.004 5334 4.372 1.18068 0.027048 254.39 0.3092 11.1 0.524 1 74
006307521-03 6307521 FP 0.0 1 0 0 0 321.39096042 340.21804086 "" 10.9433 3 418.9 13.3651 2.133 1.004 5334 4.372 0.8753 0.019471 149.59 0.6132 5.8 0.954 1 74
006307521-04 6307521 FP 0.0 1 0 0 0 687.49276067 180.87212844 "" 8.5631 3 763.6 20.2895 3.151 1.004 5334 4.372 1.45333 0.028758 157.85 0.8286 10.1 0.346 1 74
006307521-05 6307521 FP 0.0 1 0 0 0 612.91726835 225.77770276 "" 9.7469 3 728.5 17.2512 2.641 1.004 5334 4.372 1.34633 0.024107 277.92 0.0229 9.0 0.403 1 74
006307521-06 6307521 FP 0.0 1 0 0 0 322.60994388 397.29982176 "" 8.6153 4 648.8 10.4757 2.517 1.004 5334 4.372 0.87758 0.022977 232.34 0.2667 8.1 0.949 1 74
006307521-07 6307521 FP 0.0 1 0 0 0 538.12920074 489.56941687 "" 7.2159 3 640.1 11.1979 2.56 1.004 5334 4.372 1.23433 0.023364 333.78 0.4697 7.3 0.48 1 74
006307537-01 6307537 FP 0.0 1 0 0 0 29.74518997 154.54642713 "" 1894.2529 43 16323.0 15.0 9.691 0.788 4889 4.569 0.17728 0.112695 16.8 0.1 -1.0 10.114 0 74
006307537-02 6307537 FP 0.0 1 0 0 0 7.43793222 135.12092275 "" 1757.8735 176 22610.5 15.0 11.41 0.788 4889 4.569 0.07036 0.132689 4.33 0.1 -1.0 64.198 0 74
006308708-01 6308708 FP 0.0 1 0 0 0 543.36010938 407.6018521 "" 13.2162 3 926.0 2.8991 2.149 0.696 5037 4.579 1.14067 0.028293 1281.14 0.5068 7.5 0.215 1 74
006308708-02 6308708 FP 0.0 1 0 0 0 391.7103745 410.58724642 "" 12.9404 3 611.5 7.5839 1.85 0.696 5037 4.579 0.91709 0.02436 286.87 0.7216 4.0 0.332 0 74
006308708-03 6308708 FP 0.0 1 0 0 0 343.25999337 241.94713512 "" 12.2963 3 779.9 3.5516 1.94 0.696 5037 4.579 0.83981 0.025541 696.05 0.4037 6.8 0.396 1 74
006309193-01 6309193 FP 0.0 1 0 0 0 404.69660293 381.53668186 "" 8.4438 3 256.2 22.5414 1.448 0.887 5553 4.426 0.97964 0.014959 121.78 0.4918 9.6 0.698 1 74
006310290-01 6310290 FP 0.0 1 0 0 0 679.7386972 177.00401435 "" 9.1222 3 319.5 15.1704 1.972 1.045 6093 4.391 1.50316 0.017296 267.65 0.6508 9.3 0.597 1 74
006310636-01 6310636 FP 0.0 1 0 0 0 0.92088235 131.74902582 "" 8.3189 1418 31.0 3.8053 0.93 1.615 5843 4.069 0.01921 0.005279 1.71 0.5648 9.2 7378.105 1 74
006311382-01 6311382 FP 0.0 1 0 0 0 0.54631674 131.99114436 "" 8.5245 2405 6.6 2.0053 0.961 3.48 6293 3.518 0.0 0.002532 1.71 0.6989 4.2 0.0 1 74
006311382-02 6311382 FP 0.0 1 0 0 0 53.76555264 135.66476493 "" 9.753 3 47.6 3.2019 2.448 3.48 6293 3.518 0.31603 0.006446 119.73 0.3764 2.9 170.377 1 74
006311382-03 6311382 FP 0.0 1 0 0 0 76.16643575 163.67683991 "" 8.9311 3 78.1 1.0489 3.538 3.48 6293 3.518 0.39866 0.009317 285.94 0.8678 2.4 107.071 1 74
006311382-04 6311382 FP 0.0 1 0 0 0 46.83711334 151.75443371 "" 9.4526 3 309.9 1.8643 6.743 3.48 6293 3.518 0.28828 0.017755 124.41 0.7846 7.6 204.766 0 74
006311382-05 6311382 FP 0.0 1 0 0 0 53.23008275 142.11247642 "" 8.5484 3 44.4 1.1257 2.411 3.48 6293 3.518 0.31395 0.006349 313.04 0.5117 1.9 172.645 1 74
006311382-06 6311382 FP 0.0 1 0 0 0 80.15185236 166.46262771 "" 8.3418 3 64.1 3.1077 2.857 3.48 6293 3.518 0.41242 0.007524 178.85 0.4371 2.7 100.045 1 74
006311382-07 6311382 FP 0.0 1 0 0 0 131.67813004 216.09046313 "" 7.7968 4 51.8 5.4895 2.517 3.48 6293 3.518 0.57423 0.006628 183.37 0.1092 2.1 51.606 1 74
006311637-01 6311637 FP 0.0 1 0 0 0 1.62073224 131.78344129 "" 1159.4114 716 39638.3 5.1448 40.523 1.177 5757 4.209 0.02526 0.31551 2.34 1.0 318.4 2137.549 1 74
006311637-02 6311637 FP 0.0 1 0 0 0 1.62127335 132.13827704 "" 620.5167 796 41134.6 8.0458 41.18 1.177 5757 4.209 0.02526 0.320625 1.74 1.0 254.6 2136.201 1 74
006311681-01 6311681 FP 0.0 1 0 0 0 0.84469117 132.21466708 "" 35.2632 1566 191.2 1.7544 1.31 0.915 5705 4.452 0.01666 0.013118 3.2 0.5571 19.9 2861.601 1 74
006311681-02 6311681 FP 0.0 1 0 0 0 0.84480693 132.26724382 "" 18.3885 750 177.8 1.3755 1.281 0.915 5705 4.452 0.01667 0.012825 3.85 0.6162 14.5 2861.051 1 74
006312314-01 6312314 FP 0.0 1 0 0 0 1.22175294 132.53070961 "" 8.569 1069 25.3 4.654 0.574 0.997 5874 4.378 0.02132 0.005275 1.39 0.8604 9.2 2332.246 1 74
006312319-01 6312319 FP 0.0 1 0 0 0 338.76746757 240.57394798 "" 7.8495 3 259.0 14.6763 4.839 2.995 5923 3.649 1.07872 0.014805 171.59 0.2881 7.9 8.5 1 74
006312521-01 6312521 FP 0.0 0 1 0 0 1.50798028 132.6095341 "" 1128.9624 506 85568.7 3.4421 119.028 2.761 5299 3.672 0.02814 0.395064 3.71 0.9069 580.6 6799.911 1 74
006312521-02 6312521 FP 0.0 1 0 0 0 1.50875518 132.42994371 "" 337.6992 63 171923.8 2.0 113.926 2.761 5299 3.672 0.02815 0.378131 7.96 0.1 -1.0 6795.518 0 74
006312534-01 6312534 FP 0.0 0 1 0 0 1.50816611 132.56664111 "" 113.2841 873 844.5 4.388 4.873 0.818 5069 4.53 0.02416 0.054587 1.35 1.0 59.1 677.883 1 74
006312534-02 6312534 FP 0.0 1 0 0 0 1.50847919 132.69399957 "" 36.2905 398 192.4 2.4574 1.119 0.818 5069 4.53 0.02417 0.012538 4.52 0.341 11.5 677.756 1 74
006313680-01 6313680 FP 0.0 1 0 0 0 401.73523082 183.48997943 "" 7.1586 4 130.3 11.8126 2.773 2.169 6112 3.818 1.10959 0.011716 150.77 0.8288 7.3 4.778 1 74
006314173-01 6314173 FP 0.0 0 1 0 0 1.43298943 132.1853013 "" 1799.3589 534 281869.1 3.5 106.886 1.959 7311 4.013 0.02811 0.5 4.76 0.1 -1.0 12430.84 0 74
006314185-01 6314185 FP 0.0 1 0 0 1 1.43307694 132.19265826 "" 129.9335 918 441.8 5.4112 4.405 1.068 5977 4.318 0.02371 0.037796 1.16 1.0 50.1 2320.12 1 74
