kepid, skygroup
3544641, 82
3544689, 82
3544694, 82
3545478, 82
3545703, 82
3546192, 82
3546753, 82
3546765, 82
3547105, 82
3547117, 82
3547874, 82
3548044, 82
3549707, 83
3550337, 83
3550434, 83
3556220, 80
3556229, 80
3556399, 80
3556533, 80
3556742, 80
3557532, 80
3558145, 80
3558849, 80
3558981, 80
3559721, 80
3559935, 80
3560290, 80
3560427, 80
3561372, 79
3626635, 72
3629225, 72
3629496, 71
3629967, 71
3631048, 70
3631162, 70
3631322, 70
3631718, 70
3631856, 70
3632418, 70
3633202, 70
3633545, 70
3634051, 70
3634755, 70
3635134, 70
3640863, 81
3641726, 81
3642289, 81
3642741, 81
3644071, 81
3644109, 81
3644116, 81
3644523, 82
3644542, 82
3644601, 82
3644649, 82
3644653, 82
3644738, 82
3646127, 82
3646564, 82
3647147, 82
3648437, 82
3649417, 82
3654076, 80
3654950, 80
3655326, 80
3655332, 80
3655608, 80
3656121, 80
3656322, 80
3656700, 80
3656858, 80
3657758, 80
3659186, 80
3659940, 80
3660286, 80
3662133, 79
3662573, 79
3662635, 79
3662838, 79
3663150, 79
3663173, 79
3663215, 79
3728906, 72
3730841, 72
3730940, 72
3732035, 70
3732520, 70
3733205, 70
3733346, 70
3733363, 70
3733628, 70
3734868, 70
3735629, 70
3735634, 70
3735720, 70
3742855, 81
3744192, 81
3744213, 81
3744244, 81
3744309, 81
3744489, 81
3744571, 81
3745690, 82
3747641, 82
3747817, 82
3749404, 82
3749978, 82
3750536, 82
3756863, 80
3757588, 80
3757590, 80
3757778, 80
3758987, 80
3759394, 80
3762468, 79
3762553, 79
3762557, 79
3762741, 79
3762985, 79
3763058, 79
3763579, 79
3765091, 79
3765771, 79
3830820, 72
3831053, 72
3832474, 72
3832716, 72
3832966, 72
3833007, 72
3833108, 72
3834364, 72
3834913, 72
3835670, 70
3836276, 70
3836375, 70
3836399, 70
3836439, 70
3836453, 70
3836509, 70
3836522, 70
3836772, 70
3837722, 70
3838486, 70
3838496, 70
3838616, 70
3839488, 70
3842322, 68
3846515, 1
3847138, 81
3847708, 81
3847822, 81
3847852, 81
3847907, 81
3847942, 81
3848115, 81
3848645, 82
3848972, 82
3849155, 82
3849415, 82
3851193, 82
3851344, 82
3851949, 82
3852116, 82
3853405, 82
3853682, 82
3854343, 82
3858086, 80
3858704, 80
3858804, 80
3858824, 80
3858851, 80
3858879, 80
3858884, 80
3858917, 80
3858949, 80
3858988, 80
3859079, 80
3859512, 80
3860413, 80
3860441, 80
3861595, 80
3862246, 80
3863613, 80
3863874, 80
3864122, 80
3864443, 80
3865298, 80
3865567, 79
3866099, 79
3866709, 79
3867593, 79
3867615, 79
3868420, 79
3868442, 79
3869825, 79
3869847, 79
3934090, 72
3935200, 72
3935499, 72
3936252, 72
3937519, 72
3937814, 72
3938073, 72
3938173, 72
3938291, 72
3938354, 72
3939150, 69
3940418, 70
3941817, 70
3942324, 70
3942571, 70
3942670, 70
3945784, 68
3945892, 68
3946749, 68
3947018, 68
3952651, 82
3952848, 82
3953106, 82
3953212, 82
3954227, 82
3955397, 82
3955867, 82
3957425, 82
3957739, 82
3957755, 82
3957971, 82
3958052, 82
3958301, 82
3958491, 82
3962243, 80
3962715, 80
3963241, 80
3963996, 80
3964109, 80
3964545, 80
3964562, 80
3965242, 80
3966262, 80
3966296, 80
3966801, 80
3966912, 80
3967219, 80
3967523, 80
3970117, 79
3970233, 79
3970729, 79
3971315, 79
3971507, 79
3971641, 79
3972449, 79
3973002, 79
3973549, 79
3973630, 79
4035198, 72
4035640, 72
4035667, 72
4035675, 72
4036736, 72
4037163, 72
4037164, 72
4037428, 72
4039096, 72
4042026, 70
4042088, 70
4042101, 69
4042417, 70
4042590, 70
4042709, 70
4042872, 70
4045214, 70
4048488, 68
4048494, 68
4048716, 68
4049124, 68
4049131, 68
4054771, 82
4054905, 82
4055092, 82
4055304, 82
4055765, 82
4055774, 82
4056616, 82
4056701, 82
4058169, 82
4059007, 82
4059089, 82
4059839, 82
4060287, 82
4061267, 82
4064484, 77
4065922, 80
4066245, 80
4067549, 80
4067894, 80
4068539, 80
4069213, 80
4070376, 80
4071967, 79
4072526, 79
4073089, 79
4073707, 79
4073730, 79
4075064, 79
4075067, 79
4076098, 79
4076952, 79
4077526, 79
4078157, 79
4078743, 79
4079482, 79
4079530, 79
4079535, 79
4136285, 72
4137413, 72
4137903, 72
4137964, 72
4138848, 72
4138951, 72
4139673, 72
4139816, 72
4141376, 69
4141562, 69
4141974, 69
4142137, 69
4142768, 70
4142847, 70
4142890, 70
4143645, 70
4143755, 70
4144236, 70
4144576, 70
4149684, 68
4150390, 68
4150496, 68
4150539, 68
4150611, 68
4150624, 68
4150804, 68
4155328, 82
4156865, 82
4157325, 82
4157488, 82
4157933, 82
4158372, 82
4158578, 82
4159347, 82
4160006, 82
4160669, 82
4164393, 77
4164922, 77
4164994, 77
4165473, 77
4165960, 77
4168016, 80
4168909, 80
4170631, 80
4170773, 80
4173026, 79
4174461, 79
4174507, 79
4174717, 79
4175311, 79
4175618, 79
4176692, 79
4178389, 79
4178606, 79
4180099, 79
4180199, 79
4180280, 79
4180375, 79
4180396, 79
4180534, 79
4180718, 79
4181023, 79
4241291, 72
4242147, 72
4242905, 72
4243984, 72
4245449, 69
4245897, 69
4247023, 69
4247791, 69
4247807, 69
4248433, 70
4248763, 70
4249702, 70
4249725, 70
4249749, 70
4252226, 68
4253318, 68
4253413, 68
4254466, 68
4255006, 68
4255422, 68
4260981, 82
4261467, 82
4262505, 82
4262581, 82
4263293, 82
4263801, 82
4264365, 82
4264546, 82
4264634, 82
4269337, 77
4269542, 77
4270253, 77
4270987, 77
4271930, 77
4273425, 80
4273689, 80
4274517, 80
4274730, 80
4275191, 80
4275328, 80
4275739, 80
4276114, 80
4276164, 80
4277263, 79
4278221, 79
4280026, 79
4280299, 79
4281068, 79
4281895, 79
4282872, 79
4285087, 79
4285107, 79
4285359, 79
4346178, 72
4346875, 72
4348266, 69
4348313, 69
4349043, 69
4349067, 69
4349442, 69
4349452, 69
4349683, 69
4350116, 69
4350271, 69
4350975, 69
4351212, 69
4352168, 70
4352328, 70
4355012, 68
4355503, 68
4356708, 68
4356766, 68
4356964, 68
4359049, 68
4364460, 82
4365461, 82
4365571, 82
4366913, 82
4367544, 82
4367788, 82
4370527, 77
4371489, 77
4372379, 77
4372765, 77
4373146, 77
4374542, 77
4374566, 77
4374669, 77
4374673, 77
4375101, 77
4377638, 80
4378554, 79
4379932, 79
4380283, 79
4382431, 79
4386047, 79
4386313, 79
4386947, 79
4390902, 76
4391108, 76
4445630, 72
4446411, 72
4448737, 69
4449034, 69
4449749, 69
4450024, 69
4450714, 69
4450976, 69
4454219, 68
4454752, 68
4454810, 68
4454835, 68
4455231, 68
4455561, 68
4456427, 68
4457352, 68
4457475, 68
4458172, 68
4458984, 68
4459068, 68
4459089, 68
4466676, 82
4469290, 77
4470549, 77
4470937, 77
4472465, 77
4472809, 77
4472818, 77
4474484, 77
4474637, 77
4474645, 77
4476123, 80
4477104, 79
4478168, 79
4480676, 79
4480700, 79
4481700, 79
4482881, 79
4484128, 79
4484252, 79
4488796, 76
4540632, 51
4544571, 69
4544587, 69
4544623, 69
4544670, 69
4544907, 69
4545187, 69
4545611, 69
4548551, 69
4550909, 68
4551189, 68
4551202, 68
4551745, 68
4552294, 68
4552729, 68
4552879, 68
4553072, 68
4554781, 68
4554932, 68
4562811, 82
4563268, 82
4565803, 77
4565985, 77
4568729, 77
4569590, 77
4569930, 77
4570555, 77
4574310, 79
4575392, 79
4576280, 79
4576968, 79
4577860, 79
4577969, 79
4578594, 79
4579313, 79
4579321, 79
4581434, 79
4581540, 79
4585946, 76
4585976, 76
4586468, 76
4586482, 76
4587528, 76
4633376, 51
4633434, 51
4633570, 51
4634048, 51
4634135, 51
4636485, 72
4636578, 72
4636938, 72
4636971, 72
4637562, 69
4640914, 69
4641506, 69
4641634, 69
4644174, 68
4644604, 68
4644922, 68
4644952, 68
4645492, 68
4646159, 68
4646848, 68
4647715, 68
4647763, 68
4648485, 68
4649305, 68
4649344, 68
4649476, 68
4650327, 67
4655975, 82
4656049, 82
4659255, 77
4659476, 77
4660012, 77
4661634, 77
4661946, 77
4664847, 77
4665568, 78
4665571, 78
4665989, 78
4666008, 78
4667989, 79
4669402, 79
4670267, 79
4671547, 79
4671584, 79
4672010, 79
4677621, 76
4678171, 76
4678188, 76
4678193, 76
4678873, 76
4678875, 76
4679314, 76
4679457, 76
4679562, 76
4679687, 76
4681063, 76
4681067, 76
4681152, 76
4681323, 76
4725292, 51
4725681, 51
4725764, 51
4725913, 51
4726268, 51
4726626, 51
4727007, 51
4729553, 69
4731525, 69
4732015, 69
4736208, 68
4736294, 68
4736562, 68
4736569, 68
4737267, 68
4737302, 68
4737595, 68
4737705, 68
4738249, 68
4739016, 68
4739194, 68
4739791, 68
4740125, 68
4740598, 68
4740676, 68
4741260, 67
4741455, 67
4741484, 67
4742414, 67
4742436, 67
4742716, 67
4743508, 67
4743513, 67
4749912, 77
4749989, 77
4750889, 77
4750938, 77
4751083, 77
4751659, 77
4752731, 77
4752776, 77
4753561, 77
4753988, 77
4754310, 77
4755216, 77
4756171, 77
4756798, 77
4757437, 78
4758368, 78
4758595, 78
4760478, 79
4760746, 79
4761060, 79
4761507, 79
4762283, 79
4763381, 79
4768731, 76
4768846, 76
4768910, 76
4769007, 76
4769799, 76
4770288, 76
4771707, 76
4771949, 76
4773155, 76
4774574, 76
4813563, 51
4814290, 51
4814934, 51
4815077, 51
4815520, 51
4815612, 51
4815965, 51
4819301, 69
4819423, 69
4819766, 69
4820232, 69
4820297, 69
4820368, 69
4820550, 69
4824268, 65
4824987, 68
4825003, 20
4825832, 68
4826145, 68
4826257, 68
4826439, 68
4826652, 68
4827723, 68
4827748, 68
4827910, 68
4828345, 68
4828864, 68
4829092, 68
4830001, 67
4831616, 67
4832197, 67
4832368, 67
4832837, 67
4832949, 67
4833135, 67
4833421, 67
4833545, 67
4839180, 77
4839885, 77
4839927, 77
4840327, 77
4840513, 77
4840675, 77
4840818, 77
4841289, 77
4841374, 77
4842166, 77
4842904, 77
4843152, 77
4844804, 77
4846603, 78
4847371, 78
4847411, 78
4847832, 78
4848423, 78
4850499, 79
4851217, 79
4851304, 79
4851464, 79
4851530, 79
4852480, 79
4852528, 79
4853523, 79
4856630, 76
4860300, 76
4860890, 76
4861736, 76
4862625, 76
4863931, 76
4864462, 76
4864734, 11
4902202, 51
4907159, 69
4908495, 69
4909707, 69
4912589, 65
4912991, 65
4913852, 68
4913858, 68
4914399, 68
4914423, 68
4914882, 68
4917786, 68
4918309, 67
4919145, 67
4919243, 67
4920125, 67
4920178, 67
4921508, 67
4922182, 67
4927495, 77
4927604, 77
4929016, 77
4929299, 77
4930372, 77
4930578, 77
4931073, 77
4932348, 77
4932657, 77
4932663, 77
4932691, 77
4933476, 78
4935181, 78
4935185, 78
4935189, 78
4935249, 78
4935914, 78
4936438, 78
4936524, 78
4936990, 78
4937143, 78
4937327, 78
4939265, 79
4939346, 79
4940201, 79
4945035, 76
4945107, 76
4945757, 76
4945877, 76
4945897, 76
4946680, 76
4946992, 76
4947556, 76
4947726, 76
4948730, 76
4948863, 76
4949214, 76
4949524, 76
4949751, 76
4950232, 76
4950557, 76
4951047, 76
4951877, 76
4952214, 76
4989057, 51
4990101, 51
4990977, 51
4991436, 51
4994506, 69
4994971, 69
4996558, 69
5000179, 65
5000456, 65
5002836, 68
5002968, 68
5003117, 68
5004459, 68
5004524, 68
5004660, 68
5005209, 67
5005618, 67
5006817, 67
5007663, 67
5008245, 67
5008689, 67
5009157, 67
5009743, 67
5010054, 67
5014753, 77
5015542, 77
5015913, 77
5016163, 77
5017058, 77
5017127, 77
5017554, 77
5018976, 77
5020034, 78
5020044, 78
5020319, 78
5021174, 78
5021176, 78
5021374, 78
5021689, 78
5021732, 78
5021737, 78
5021899, 78
5022828, 78
5023865, 78
5023948, 78
5023956, 78
5024146, 78
5024292, 78
5024447, 78
5024450, 78
5025172, 78
5025233, 78
5025294, 78
5026399, 78
5027780, 79
5031857, 76
5034333, 76
5035972, 76
5036516, 76
5038469, 76
5039228, 76
5039441, 76
5039684, 76
5039689, 76
5039969, 76
5041192, 75
5041734, 75
5041847, 75
5077629, 51
5078426, 51
5078879, 51
5078939, 51
5079590, 51
5080231, 51
5080290, 51
5080636, 51
5080652, 51
5083330, 69
5084199, 69
5084942, 69
5086999, 65
5088084, 65
5088536, 65
5088591, 65
5088824, 65
5090690, 68
5091614, 68
5093163, 67
5093223, 67
5093678, 67
5094011, 67
5094751, 67
5095269, 67
5095511, 67
5095635, 67
5097379, 67
5097446, 67
5097454, 67
5097690, 67
5098150, 67
5098444, 67
5098880, 67
5104731, 77
5106731, 77
5107801, 77
5108514, 78
5110423, 78
5110683, 78
5111742, 78
5111932, 78
5113053, 78
5113146, 78
5113557, 78
5113822, 78
5114623, 78
5115178, 78
5115335, 78
5120087, 76
5120190, 76
5120225, 76
5120793, 76
5121511, 76
5121915, 76
5124667, 76
5125048, 76
5128673, 75
5128966, 75
5129777, 75
5129989, 75
5130369, 75
5130380, 75
5130563, 75
5130740, 75
5131180, 75
5131463, 75
5164255, 51
5164458, 51
5164650, 51
5165017, 51
5166899, 51
5166901, 51
5167364, 51
5168688, 50
5171598, 69
5175986, 65
5176547, 65
5176879, 65
5177104, 65
5177340, 65
5179609, 68
5179979, 68
5181455, 67
5181804, 67
5181817, 67
5181824, 67
5182822, 67
5183039, 67
5183357, 67
5184472, 67
5184584, 67
5184829, 67
5185032, 67
5185765, 67
5193384, 77
5193386, 77
5193400, 77
5194444, 77
5196502, 78
5196646, 78
5196787, 78
5196851, 78
5196864, 78
5198337, 78
5199426, 78
5199830, 78
5199960, 78
5200185, 78
5200521, 78
5201115, 78
5201593, 78
5202404, 78
5202603, 78
5202905, 78
5206349, 76
5206997, 76
5209234, 76
5209712, 76
5209910, 76
5210475, 76
5211470, 76
5211922, 76
5212220, 76
5212696, 76
5215700, 75
5215980, 75
5216432, 75
5216727, 75
5217088, 75
5217332, 75
5217339, 75
5217586, 75
5217688, 75
5217774, 75
5217781, 75
5218014, 75
5218441, 75
5219234, 75
5219708, 75
5220528, 75
5221138, 75
5252423, 51
5253014, 51
5253199, 51
5254176, 51
5254230, 51
5255552, 51
5262561, 65
5262637, 65
5262664, 65
5263802, 65
5264304, 65
5265699, 65
5266937, 65
5268904, 67
5269407, 67
5270698, 67
5271270, 67
5271465, 67
5271534, 67
5271904, 67
5272673, 67
5272878, 67
5273195, 67
5281818, 77
5282049, 77
5282051, 77
5282827, 77
5283458, 78
5283542, 78
5284133, 78
5284262, 78
5285607, 78
5286045, 78
5286786, 78
5287043, 78
5287939, 78
5287983, 78
5288534, 78
5288543, 78
5288570, 78
5288577, 78
5288646, 78
5288937, 78
5290153, 78
5294231, 76
5294739, 76
5295397, 76
5297298, 76
5297681, 76
5298349, 76
5298466, 76
5299459, 76
5300023, 76
5301075, 76
5301340, 76
5301750, 76
5301955, 76
5302006, 76
5302643, 75
5303346, 75
5303557, 75
5304359, 75
5304819, 75
5305404, 75
5305451, 75
5305471, 75
5306720, 75
5306862, 75
5306984, 75
5307054, 75
5308052, 75
5309121, 75
5309353, 75
5310435, 75
5340644, 51
5341486, 51
5342558, 51
5343976, 50
5344895, 50
5347537, 9
5347784, 69
5350058, 65
5350822, 65
5351250, 65
5351320, 65
5352027, 65
5352687, 65
5353946, 65
5354341, 65
5354580, 65
5354713, 65
5355850, 67
5356593, 67
5357275, 67
5357279, 67
5357901, 67
5358241, 67
5358624, 67
5359568, 67
5359678, 67
5360082, 67
5360129, 67
5364071, 64
5369648, 77
5369827, 77
5370023, 77
5370302, 78
5370646, 78
5370683, 78
5371102, 78
5371234, 78
5371776, 78
5372966, 78
5373377, 78
5374789, 78
5374838, 78
5374854, 78
5375035, 78
5375194, 78
5376067, 78
5376688, 78
5376836, 78
5383248, 76
5383476, 76
5384183, 76
5384802, 76
5385151, 76
5385257, 76
5385491, 76
5385838, 76
5386699, 76
5386904, 76
5387719, 76
5387843, 76
5388229, 76
5390878, 75
5390913, 75
5391338, 75
5391407, 75
5392871, 75
5392897, 75
5393558, 75
5395390, 75
5395490, 75
5395645, 75
5397166, 75
5397422, 75
5397900, 75
5426665, 51
5427445, 51
5427596, 51
5427641, 51
5427752, 51
5428088, 51
5428125, 51
5428254, 51
5428626, 51
5428657, 51
5428668, 51
5435620, 65
5435816, 65
5436502, 65
5437192, 65
5437251, 65
5437353, 65
5437849, 65
5437945, 65
5438099, 65
5438146, 65
5438757, 65
5438845, 65
5439000, 65
5439660, 65
5439685, 65
5440099, 65
5440198, 65
5440852, 65
5441609, 66
5443604, 67
5443837, 67
5444334, 67
5444384, 67
5444392, 67
5444548, 67
5444549, 67
5444933, 67
5445334, 67
5446285, 67
5446821, 67
5450166, 64
5450814, 64
5450881, 64
5455407, 77
5456023, 78
5456293, 78
5456602, 78
5456651, 78
5457942, 78
5458731, 78
5459593, 78
5460274, 78
5460828, 78
5460835, 78
5460856, 78
5461440, 78
5461756, 78
5462261, 78
5462876, 78
5462901, 78
5466256, 73
5467102, 73
5467113, 73
5467126, 73
5470739, 76
5471267, 76
5471606, 76
5471619, 76
5472486, 76
5472950, 76
5473171, 76
5473535, 76
5473556, 76
5473826, 76
5475431, 75
5475645, 75
5475712, 75
5475736, 75
5476448, 75
5476681, 75
5478055, 75
5478083, 75
5479271, 75
5479717, 75
5479800, 75
5479821, 75
5479973, 75
5480273, 75
5480528, 75
5480640, 75
5481390, 75
5481393, 75
5481416, 75
5481426, 75
5482181, 75
5483005, 75
5510843, 52
5511081, 52
5511746, 52
5511825, 52
5512513, 51
5513012, 51
5513118, 51
5513266, 51
5513861, 51
5513866, 51
5513897, 51
5514383, 51
5514946, 50
5515991, 50
5516246, 50
5516671, 50
5517361, 50
5517384, 50
5517424, 50
5520634, 65
5520878, 65
5521373, 65
5521451, 65
5522786, 65
5523471, 65
5524851, 65
5524879, 65
5525828, 66
5526717, 66
5527100, 66
5527172, 66
5527321, 66
5528061, 67
5528728, 67
5529084, 67
5529643, 67
5530112, 67
5530713, 67
5530806, 67
5530881, 67
5530935, 67
5531281, 67
5531576, 67
5531694, 67
5531765, 67
5534783, 64
5534910, 64
5534965, 64
5535280, 64
5535792, 64
5535890, 64
5536035, 64
5537188, 64
5542386, 78
5543462, 78
5544533, 78
5545866, 78
5546502, 78
5547480, 78
5551195, 73
5551228, 73
5552485, 73
5553362, 73
5553624, 73
5553652, 73
5554685, 73
5555763, 76
5557821, 76
5559631, 75
5560421, 75
5560747, 75
5560830, 75
5560831, 75
5561278, 75
5562784, 75
5563024, 75
5564600, 75
5565261, 75
5565486, 75
5565606, 75
5566579, 75
5566645, 75
5567130, 75
5597401, 52
5597406, 52
5597724, 52
5597970, 52
5598537, 51
5598595, 51
5598639, 51
5599193, 51
5599911, 51
5601736, 50
5601960, 50
5602158, 50
5602489, 50
5603049, 50
5603701, 50
5607052, 65
5607145, 65
5607395, 65
5607582, 65
5607871, 65
5608002, 65
5608037, 65
5608384, 65
5609021, 65
5609612, 65
5609753, 65
5610698, 65
5611934, 66
5612057, 66
5612253, 66
5612500, 66
5613330, 66
5614003, 66
5614235, 66
5615763, 67
5615905, 67
5616033, 67
5616194, 67
5616846, 67
5617255, 67
5617342, 67
5617488, 67
5617489, 67
5620395, 64
5621125, 64
5621192, 64
5621528, 64
5622250, 64
5623055, 64
5623852, 64
5629017, 78
5629353, 78
5629985, 78
5630212, 78
5630372, 78
5631630, 78
5632093, 78
5632781, 78
5632912, 78
5633448, 78
5636642, 73
5636937, 73
5638699, 73
5639370, 73
5640085, 73
5641294, 73
5641711, 73
5641933, 73
5643103, 76
5643492, 76
5644211, 76
5645788, 75
5647463, 75
5647514, 75
5647802, 75
5647974, 75
5648400, 75
5648449, 75
5649206, 75
5649215, 75
5649325, 75
5649456, 75
5649833, 75
5649836, 75
5649956, 75
5650062, 75
5650314, 75
5650420, 75
5651181, 75
5651317, 75
5652071, 75
5652260, 75
